0.20;24.013
0.21;26.415
0.22;28.882
0.23;31.41
0.24;33.992
0.25;36.621
0.26;39.294
0.27;42.004
0.28;44.749
0.29;47.524
0.30;50.327
0.31;53.154
0.32;56.003
0.33;58.872
0.34;61.758
0.35;64.661
0.36;67.578
0.37;70.509
0.38;73.452
0.39;76.406
0.40;79.371
0.41;82.345
0.42;85.327
0.43;88.318
0.44;91.316
0.45;94.322
0.46;97.334
0.47;100.35
0.48;103.38
0.49;106.4
0.50;109.44
0.51;112.48
0.52;115.52
0.53;118.57
0.54;121.62
0.55;124.68
0.56;127.73
0.57;130.8
0.58;133.86
0.59;136.93
0.60;140
0.61;143.08
0.62;146.16
0.63;149.24
0.64;152.32
0.65;155.41
0.66;158.49
0.67;161.58
0.68;164.68
0.69;167.77
0.70;170.87
0.71;173.97
0.72;177.07
0.73;180.17
0.74;183.27
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
DPG10 B(I)
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
DPG10 L3_1(I)
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
DPG10 L3_2(I)
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
DPG10 L3_3(I)
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
DPG10 L3_diff_1(I)
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
