Freq.	V(out)
1.79480161730899e+006	1.34285221350037e+001     4.30544047208533e+000
1.79502949103632e+006	1.34288525356504e+001     4.30500481601659e+000
1.79525739369523e+006	1.34291828694642e+001     4.30456917863910e+000
1.79548532528939e+006	1.34295131364546e+001     4.30413355996123e+000
1.79571328582246e+006	1.34298433366312e+001     4.30369795999132e+000
1.79594127529813e+006	1.34301734700037e+001     4.30326237873773e+000
1.79616929372007e+006	1.34305035365818e+001     4.30282681620882e+000
1.79639734109196e+006	1.34308335363749e+001     4.30239127241292e+000
1.79662541741747e+006	1.34311634693929e+001     4.30195574735837e+000
1.79685352270027e+006	1.34314933356453e+001     4.30152024105353e+000
1.79708165694405e+006	1.34318231351417e+001     4.30108475350672e+000
1.79730982015247e+006	1.34321528678918e+001     4.30064928472627e+000
1.79753801232922e+006	1.34324825339052e+001     4.30021383472052e+000
1.79776623347798e+006	1.34328121331915e+001     4.29977840349778e+000
1.79799448360242e+006	1.34331416657604e+001     4.29934299106639e+000
1.79822276270623e+006	1.34334711316216e+001     4.29890759743466e+000
1.79845107079307e+006	1.34338005307846e+001     4.29847222261090e+000
1.79867940786664e+006	1.34341298632591e+001     4.29803686660342e+000
1.79890777393061e+006	1.34344591290547e+001     4.29760152942054e+000
1.79913616898866e+006	1.34347883281811e+001     4.29716621107055e+000
1.79936459304448e+006	1.34351174606478e+001     4.29673091156176e+000
1.79959304610174e+006	1.34354465264647e+001     4.29629563090247e+000
1.79982152816413e+006	1.34357755256412e+001     4.29586036910096e+000
1.80005003923533e+006	1.34361044581870e+001     4.29542512616553e+000
1.80027857931902e+006	1.34364333241117e+001     4.29498990210448e+000
1.80050714841888e+006	1.34367621234251e+001     4.29455469692607e+000
1.80073574653861e+006	1.34370908561366e+001     4.29411951063859e+000
1.80096437368189e+006	1.34374195222561e+001     4.29368434325032e+000
1.80119302985239e+006	1.34377481217931e+001     4.29324919476953e+000
1.80142171505381e+006	1.34380766547572e+001     4.29281406520449e+000
1.80165042928983e+006	1.34384051211581e+001     4.29237895456346e+000
1.80187917256414e+006	1.34387335210054e+001     4.29194386285471e+000
1.80210794488042e+006	1.34390618543089e+001     4.29150879008651e+000
1.80233674624236e+006	1.34393901210780e+001     4.29107373626709e+000
1.80256557665366e+006	1.34397183213225e+001     4.29063870140473e+000
1.80279443611799e+006	1.34400464550520e+001     4.29020368550766e+000
1.80302332463904e+006	1.34403745222762e+001     4.28976868858413e+000
1.80325224222052e+006	1.34407025230046e+001     4.28933371064238e+000
1.80348118886609e+006	1.34410304572470e+001     4.28889875169066e+000
1.80371016457947e+006	1.34413583250130e+001     4.28846381173719e+000
1.80393916936432e+006	1.34416861263122e+001     4.28802889079021e+000
1.80416820322436e+006	1.34420138611542e+001     4.28759398885796e+000
1.80439726616326e+006	1.34423415295488e+001     4.28715910594864e+000
1.80462635818472e+006	1.34426691315055e+001     4.28672424207049e+000
1.80485547929244e+006	1.34429966670341e+001     4.28628939723171e+000
1.80508462949010e+006	1.34433241361441e+001     4.28585457144054e+000
1.80531380878140e+006	1.34436515388452e+001     4.28541976470517e+000
1.80554301717003e+006	1.34439788751471e+001     4.28498497703382e+000
1.80577225465968e+006	1.34443061450594e+001     4.28455020843468e+000
1.80600152125406e+006	1.34446333485917e+001     4.28411545891597e+000
1.80623081695686e+006	1.34449604857537e+001     4.28368072848587e+000
1.80646014177177e+006	1.34452875565550e+001     4.28324601715258e+000
1.80668949570249e+006	1.34456145610054e+001     4.28281132492430e+000
1.80691887875271e+006	1.34459414991144e+001     4.28237665180920e+000
1.80714829092613e+006	1.34462683708916e+001     4.28194199781547e+000
1.80737773222646e+006	1.34465951763469e+001     4.28150736295130e+000
1.80760720265738e+006	1.34469219154897e+001     4.28107274722485e+000
1.80783670222260e+006	1.34472485883298e+001     4.28063815064431e+000
1.80806623092581e+006	1.34475751948767e+001     4.28020357321784e+000
1.80829578877072e+006	1.34479017351402e+001     4.27976901495360e+000
1.80852537576102e+006	1.34482282091300e+001     4.27933447585977e+000
1.80875499190042e+006	1.34485546168555e+001     4.27889995594449e+000
1.80898463719262e+006	1.34488809583266e+001     4.27846545521593e+000
1.80921431164131e+006	1.34492072335528e+001     4.27803097368224e+000
1.80944401525020e+006	1.34495334425439e+001     4.27759651135157e+000
1.80967374802300e+006	1.34498595853094e+001     4.27716206823206e+000
1.80990350996339e+006	1.34501856618591e+001     4.27672764433186e+000
1.81013330107510e+006	1.34505116722025e+001     4.27629323965910e+000
1.81036312136182e+006	1.34508376163494e+001     4.27585885422192e+000
1.81059297082725e+006	1.34511634943093e+001     4.27542448802845e+000
1.81082284947510e+006	1.34514893060920e+001     4.27499014108682e+000
1.81105275730907e+006	1.34518150517071e+001     4.27455581340516e+000
1.81128269433288e+006	1.34521407311642e+001     4.27412150499158e+000
1.81151266055022e+006	1.34524663444731e+001     4.27368721585421e+000
1.81174265596481e+006	1.34527918916433e+001     4.27325294600116e+000
1.81197268058035e+006	1.34531173726845e+001     4.27281869544054e+000
1.81220273440054e+006	1.34534427876065e+001     4.27238446418045e+000
1.81243281742910e+006	1.34537681364188e+001     4.27195025222901e+000
1.81266292966973e+006	1.34540934191311e+001     4.27151605959432e+000
1.81289307112615e+006	1.34544186357530e+001     4.27108188628447e+000
1.81312324180206e+006	1.34547437862943e+001     4.27064773230755e+000
1.81335344170117e+006	1.34550688707645e+001     4.27021359767167e+000
1.81358367082719e+006	1.34553938891734e+001     4.26977948238489e+000
1.81381392918383e+006	1.34557188415306e+001     4.26934538645532e+000
1.81404421677481e+006	1.34560437278457e+001     4.26891130989102e+000
1.81427453360384e+006	1.34563685481285e+001     4.26847725270008e+000
1.81450487967462e+006	1.34566933023885e+001     4.26804321489057e+000
1.81473525499087e+006	1.34570179906355e+001     4.26760919647055e+000
1.81496565955631e+006	1.34573426128791e+001     4.26717519744811e+000
1.81519609337464e+006	1.34576671691289e+001     4.26674121783129e+000
1.81542655644959e+006	1.34579916593947e+001     4.26630725762817e+000
1.81565704878486e+006	1.34583160836861e+001     4.26587331684679e+000
1.81588757038417e+006	1.34586404420127e+001     4.26543939549521e+000
1.81611812125123e+006	1.34589647343843e+001     4.26500549358148e+000
1.81634870138977e+006	1.34592889608104e+001     4.26457161111364e+000
1.81657931080350e+006	1.34596131213008e+001     4.26413774809975e+000
1.81680994949613e+006	1.34599372158651e+001     4.26370390454783e+000
1.81704061747139e+006	1.34602612445129e+001     4.26327008046592e+000
1.81727131473299e+006	1.34605852072540e+001     4.26283627586206e+000
1.81750204128464e+006	1.34609091040981e+001     4.26240249074428e+000
1.81773279713007e+006	1.34612329350546e+001     4.26196872512060e+000
1.81796358227300e+006	1.34615567001335e+001     4.26153497899904e+000
1.81819439671715e+006	1.34618803993442e+001     4.26110125238762e+000
1.81842524046623e+006	1.34622040326965e+001     4.26066754529436e+000
1.81865611352397e+006	1.34625276002000e+001     4.26023385772727e+000
1.81888701589409e+006	1.34628511018644e+001     4.25980018969436e+000
1.81911794758031e+006	1.34631745376994e+001     4.25936654120364e+000
1.81934890858635e+006	1.34634979077147e+001     4.25893291226310e+000
1.81957989891593e+006	1.34638212119198e+001     4.25849930288074e+000
1.81981091857279e+006	1.34641444503245e+001     4.25806571306456e+000
1.82004196756063e+006	1.34644676229385e+001     4.25763214282256e+000
1.82027304588319e+006	1.34647907297714e+001     4.25719859216271e+000
1.82050415354419e+006	1.34651137708329e+001     4.25676506109301e+000
1.82073529054735e+006	1.34654367461326e+001     4.25633154962143e+000
1.82096645689640e+006	1.34657596556802e+001     4.25589805775596e+000
1.82119765259507e+006	1.34660824994854e+001     4.25546458550456e+000
1.82142887764708e+006	1.34664052775579e+001     4.25503113287521e+000
1.82166013205616e+006	1.34667279899074e+001     4.25459769987588e+000
1.82189141582603e+006	1.34670506365434e+001     4.25416428651453e+000
1.82212272896043e+006	1.34673732174757e+001     4.25373089279912e+000
1.82235407146308e+006	1.34676957327140e+001     4.25329751873762e+000
1.82258544333771e+006	1.34680181822679e+001     4.25286416433796e+000
1.82281684458805e+006	1.34683405661470e+001     4.25243082960811e+000
1.82304827521783e+006	1.34686628843612e+001     4.25199751455602e+000
1.82327973523078e+006	1.34689851369200e+001     4.25156421918961e+000
1.82351122463063e+006	1.34693073238330e+001     4.25113094351685e+000
1.82374274342112e+006	1.34696294451101e+001     4.25069768754566e+000
1.82397429160596e+006	1.34699515007609e+001     4.25026445128397e+000
1.82420586918890e+006	1.34702734907949e+001     4.24983123473972e+000
1.82443747617366e+006	1.34705954152220e+001     4.24939803792084e+000
1.82466911256399e+006	1.34709172740517e+001     4.24896486083524e+000
1.82490077836361e+006	1.34712390672939e+001     4.24853170349086e+000
1.82513247357626e+006	1.34715607949580e+001     4.24809856589559e+000
1.82536419820567e+006	1.34718824570539e+001     4.24766544805737e+000
1.82559595225557e+006	1.34722040535911e+001     4.24723234998409e+000
1.82582773572971e+006	1.34725255845794e+001     4.24679927168367e+000
1.82605954863181e+006	1.34728470500284e+001     4.24636621316400e+000
1.82629139096562e+006	1.34731684499479e+001     4.24593317443300e+000
1.82652326273487e+006	1.34734897843474e+001     4.24550015549854e+000
1.82675516394330e+006	1.34738110532367e+001     4.24506715636854e+000
1.82698709459464e+006	1.34741322566254e+001     4.24463417705087e+000
1.82721905469264e+006	1.34744533945233e+001     4.24420121755342e+000
1.82745104424103e+006	1.34747744669400e+001     4.24376827788408e+000
1.82768306324355e+006	1.34750954738851e+001     4.24333535805072e+000
1.82791511170395e+006	1.34754164153684e+001     4.24290245806122e+000
1.82814718962595e+006	1.34757372913995e+001     4.24246957792346e+000
1.82837929701331e+006	1.34760581019882e+001     4.24203671764529e+000
1.82861143386976e+006	1.34763788471440e+001     4.24160387723460e+000
1.82884360019904e+006	1.34766995268767e+001     4.24117105669924e+000
1.82907579600490e+006	1.34770201411960e+001     4.24073825604706e+000
1.82930802129108e+006	1.34773406901115e+001     4.24030547528594e+000
1.82954027606132e+006	1.34776611736329e+001     4.23987271442371e+000
1.82977256031936e+006	1.34779815917699e+001     4.23943997346822e+000
1.83000487406896e+006	1.34783019445322e+001     4.23900725242733e+000
1.83023721731385e+006	1.34786222319295e+001     4.23857455130887e+000
1.83046959005777e+006	1.34789424539714e+001     4.23814187012069e+000
1.83070199230448e+006	1.34792626106676e+001     4.23770920887061e+000
1.83093442405772e+006	1.34795827020278e+001     4.23727656756648e+000
1.83116688532123e+006	1.34799027280617e+001     4.23684394621611e+000
1.83139937609877e+006	1.34802226887789e+001     4.23641134482734e+000
1.83163189639407e+006	1.34805425841892e+001     4.23597876340798e+000
1.83186444621089e+006	1.34808624143023e+001     4.23554620196585e+000
1.83209702555298e+006	1.34811821791277e+001     4.23511366050878e+000
1.83232963442408e+006	1.34815018786753e+001     4.23468113904457e+000
1.83256227282794e+006	1.34818215129546e+001     4.23424863758102e+000
1.83279494076832e+006	1.34821410819754e+001     4.23381615612595e+000
1.83302763824896e+006	1.34824605857474e+001     4.23338369468716e+000
1.83326036527361e+006	1.34827800242802e+001     4.23295125327244e+000
1.83349312184602e+006	1.34830993975835e+001     4.23251883188959e+000
1.83372590796995e+006	1.34834187056671e+001     4.23208643054639e+000
1.83395872364915e+006	1.34837379485405e+001     4.23165404925065e+000
1.83419156888737e+006	1.34840571262135e+001     4.23122168801014e+000
1.83442444368836e+006	1.34843762386957e+001     4.23078934683264e+000
1.83465734805588e+006	1.34846952859969e+001     4.23035702572594e+000
1.83489028199367e+006	1.34850142681268e+001     4.22992472469780e+000
1.83512324550550e+006	1.34853331850950e+001     4.22949244375600e+000
1.83535623859512e+006	1.34856520369111e+001     4.22906018290830e+000
1.83558926126629e+006	1.34859708235850e+001     4.22862794216248e+000
1.83582231352275e+006	1.34862895451263e+001     4.22819572152628e+000
1.83605539536827e+006	1.34866082015446e+001     4.22776352100748e+000
1.83628850680661e+006	1.34869267928497e+001     4.22733134061381e+000
1.83652164784151e+006	1.34872453190512e+001     4.22689918035304e+000
1.83675481847674e+006	1.34875637801589e+001     4.22646704023291e+000
1.83698801871606e+006	1.34878821761824e+001     4.22603492026117e+000
1.83722124856323e+006	1.34882005071314e+001     4.22560282044555e+000
1.83745450802199e+006	1.34885187730156e+001     4.22517074079380e+000
1.83768779709613e+006	1.34888369738447e+001     4.22473868131365e+000
1.83792111578938e+006	1.34891551096284e+001     4.22430664201282e+000
1.83815446410552e+006	1.34894731803763e+001     4.22387462289905e+000
1.83838784204830e+006	1.34897911860982e+001     4.22344262398006e+000
1.83862124962149e+006	1.34901091268038e+001     4.22301064526357e+000
1.83885468682885e+006	1.34904270025027e+001     4.22257868675730e+000
1.83908815367414e+006	1.34907448132046e+001     4.22214674846896e+000
1.83932165016113e+006	1.34910625589193e+001     4.22171483040626e+000
1.83955517629357e+006	1.34913802396563e+001     4.22128293257691e+000
1.83978873207523e+006	1.34916978554255e+001     4.22085105498862e+000
1.84002231750988e+006	1.34920154062365e+001     4.22041919764907e+000
1.84025593260128e+006	1.34923328920989e+001     4.21998736056598e+000
1.84048957735319e+006	1.34926503130225e+001     4.21955554374704e+000
1.84072325176939e+006	1.34929676690170e+001     4.21912374719993e+000
1.84095695585363e+006	1.34932849600921e+001     4.21869197093234e+000
1.84119068960969e+006	1.34936021862574e+001     4.21826021495195e+000
1.84142445304133e+006	1.34939193475227e+001     4.21782847926646e+000
1.84165824615232e+006	1.34942364438976e+001     4.21739676388352e+000
1.84189206894642e+006	1.34945534753918e+001     4.21696506881083e+000
1.84212592142742e+006	1.34948704420151e+001     4.21653339405604e+000
1.84235980359907e+006	1.34951873437771e+001     4.21610173962682e+000
1.84259371546514e+006	1.34955041806875e+001     4.21567010553084e+000
1.84282765702941e+006	1.34958209527560e+001     4.21523849177576e+000
1.84306162829565e+006	1.34961376599923e+001     4.21480689836923e+000
1.84329562926762e+006	1.34964543024061e+001     4.21437532531891e+000
1.84352965994910e+006	1.34967708800072e+001     4.21394377263245e+000
1.84376372034386e+006	1.34970873928051e+001     4.21351224031749e+000
1.84399781045567e+006	1.34974038408095e+001     4.21308072838168e+000
1.84423193028831e+006	1.34977202240303e+001     4.21264923683266e+000
1.84446607984555e+006	1.34980365424770e+001     4.21221776567806e+000
1.84470025913116e+006	1.34983527961594e+001     4.21178631492552e+000
1.84493446814892e+006	1.34986689850872e+001     4.21135488458267e+000
1.84516870690260e+006	1.34989851092701e+001     4.21092347465714e+000
1.84540297539598e+006	1.34993011687177e+001     4.21049208515654e+000
1.84563727363284e+006	1.34996171634397e+001     4.21006071608850e+000
1.84587160161694e+006	1.34999330934459e+001     4.20962936746064e+000
1.84610595935207e+006	1.35002489587460e+001     4.20919803928056e+000
1.84634034684201e+006	1.35005647593496e+001     4.20876673155588e+000
1.84657476409052e+006	1.35008804952664e+001     4.20833544429421e+000
1.84680921110140e+006	1.35011961665062e+001     4.20790417750314e+000
1.84704368787842e+006	1.35015117730786e+001     4.20747293119029e+000
1.84727819442535e+006	1.35018273149933e+001     4.20704170536323e+000
1.84751273074598e+006	1.35021427922601e+001     4.20661050002958e+000
1.84774729684409e+006	1.35024582048887e+001     4.20617931519691e+000
1.84798189272346e+006	1.35027735528886e+001     4.20574815087282e+000
1.84821651838787e+006	1.35030888362697e+001     4.20531700706488e+000
1.84845117384110e+006	1.35034040550416e+001     4.20488588378068e+000
1.84868585908693e+006	1.35037192092141e+001     4.20445478102780e+000
1.84892057412915e+006	1.35040342987967e+001     4.20402369881380e+000
1.84915531897154e+006	1.35043493237993e+001     4.20359263714626e+000
1.84939009361788e+006	1.35046642842316e+001     4.20316159603274e+000
1.84962489807196e+006	1.35049791801031e+001     4.20273057548081e+000
1.84985973233755e+006	1.35052940114237e+001     4.20229957549803e+000
1.85009459641846e+006	1.35056087782030e+001     4.20186859609194e+000
1.85032949031845e+006	1.35059234804507e+001     4.20143763727012e+000
1.85056441404133e+006	1.35062381181766e+001     4.20100669904010e+000
1.85079936759086e+006	1.35065526913903e+001     4.20057578140943e+000
1.85103435097085e+006	1.35068672001015e+001     4.20014488438566e+000
1.85126936418507e+006	1.35071816443200e+001     4.19971400797632e+000
1.85150440723732e+006	1.35074960240554e+001     4.19928315218896e+000
1.85173948013139e+006	1.35078103393174e+001     4.19885231703110e+000
1.85197458287106e+006	1.35081245901157e+001     4.19842150251027e+000
1.85220971546012e+006	1.35084387764601e+001     4.19799070863401e+000
1.85244487790236e+006	1.35087528983603e+001     4.19755993540983e+000
1.85268007020158e+006	1.35090669558258e+001     4.19712918284526e+000
1.85291529236155e+006	1.35093809488665e+001     4.19669845094781e+000
1.85315054438609e+006	1.35096948774921e+001     4.19626773972499e+000
1.85338582627896e+006	1.35100087417122e+001     4.19583704918432e+000
1.85362113804398e+006	1.35103225415366e+001     4.19540637933329e+000
1.85385647968493e+006	1.35106362769749e+001     4.19497573017943e+000
1.85409185120560e+006	1.35109499480369e+001     4.19454510173021e+000
1.85432725260979e+006	1.35112635547322e+001     4.19411449399315e+000
1.85456268390129e+006	1.35115770970706e+001     4.19368390697573e+000
1.85479814508390e+006	1.35118905750618e+001     4.19325334068544e+000
1.85503363616140e+006	1.35122039887154e+001     4.19282279512978e+000
1.85526915713761e+006	1.35125173380413e+001     4.19239227031621e+000
1.85550470801631e+006	1.35128306230490e+001     4.19196176625224e+000
1.85574028880129e+006	1.35131438437483e+001     4.19153128294532e+000
1.85597589949637e+006	1.35134570001488e+001     4.19110082040293e+000
1.85621154010533e+006	1.35137700922604e+001     4.19067037863255e+000
1.85644721063197e+006	1.35140831200927e+001     4.19023995764164e+000
1.85668291108009e+006	1.35143960836554e+001     4.18980955743767e+000
1.85691864145349e+006	1.35147089829581e+001     4.18937917802808e+000
1.85715440175596e+006	1.35150218180108e+001     4.18894881942035e+000
1.85739019199132e+006	1.35153345888229e+001     4.18851848162192e+000
1.85762601216336e+006	1.35156472954042e+001     4.18808816464025e+000
1.85786186227587e+006	1.35159599377645e+001     4.18765786848277e+000
1.85809774233267e+006	1.35162725159134e+001     4.18722759315695e+000
1.85833365233755e+006	1.35165850298607e+001     4.18679733867020e+000
1.85856959229431e+006	1.35168974796160e+001     4.18636710502998e+000
1.85880556220677e+006	1.35172098651891e+001     4.18593689224371e+000
1.85904156207871e+006	1.35175221865896e+001     4.18550670031883e+000
1.85927759191395e+006	1.35178344438273e+001     4.18507652926276e+000
1.85951365171629e+006	1.35181466369119e+001     4.18464637908292e+000
1.85974974148953e+006	1.35184587658531e+001     4.18421624978674e+000
1.85998586123748e+006	1.35187708306605e+001     4.18378614138164e+000
1.86022201096395e+006	1.35190828313440e+001     4.18335605387502e+000
1.86045819067274e+006	1.35193947679131e+001     4.18292598727430e+000
1.86069440036765e+006	1.35197066403777e+001     4.18249594158688e+000
1.86093064005251e+006	1.35200184487474e+001     4.18206591682017e+000
1.86116690973110e+006	1.35203301930319e+001     4.18163591298157e+000
1.86140320940724e+006	1.35206418732410e+001     4.18120593007847e+000
1.86163953908475e+006	1.35209534893843e+001     4.18077596811827e+000
1.86187589876742e+006	1.35212650414715e+001     4.18034602710836e+000
1.86211228845907e+006	1.35215765295124e+001     4.17991610705613e+000
1.86234870816350e+006	1.35218879535167e+001     4.17948620796896e+000
1.86258515788454e+006	1.35221993134941e+001     4.17905632985424e+000
1.86282163762598e+006	1.35225106094542e+001     4.17862647271933e+000
1.86305814739165e+006	1.35228218414069e+001     4.17819663657161e+000
1.86329468718534e+006	1.35231330093618e+001     4.17776682141846e+000
1.86353125701089e+006	1.35234441133285e+001     4.17733702726724e+000
1.86376785687209e+006	1.35237551533169e+001     4.17690725412531e+000
1.86400448677276e+006	1.35240661293367e+001     4.17647750200004e+000
1.86424114671672e+006	1.35243770413974e+001     4.17604777089878e+000
1.86447783670778e+006	1.35246878895090e+001     4.17561806082889e+000
1.86471455674975e+006	1.35249986736809e+001     4.17518837179772e+000
1.86495130684646e+006	1.35253093939231e+001     4.17475870381262e+000
1.86518808700171e+006	1.35256200502452e+001     4.17432905688092e+000
1.86542489721932e+006	1.35259306426568e+001     4.17389943100998e+000
1.86566173750311e+006	1.35262411711677e+001     4.17346982620713e+000
1.86589860785690e+006	1.35265516357877e+001     4.17304024247970e+000
1.86613550828450e+006	1.35268620365264e+001     4.17261067983502e+000
1.86637243878973e+006	1.35271723733935e+001     4.17218113828043e+000
1.86660939937642e+006	1.35274826463988e+001     4.17175161782325e+000
1.86684639004838e+006	1.35277928555519e+001     4.17132211847079e+000
1.86708341080942e+006	1.35281030008626e+001     4.17089264023038e+000
1.86732046166338e+006	1.35284130823405e+001     4.17046318310934e+000
1.86755754261407e+006	1.35287230999955e+001     4.17003374711496e+000
1.86779465366531e+006	1.35290330538372e+001     4.16960433225456e+000
1.86803179482092e+006	1.35293429438752e+001     4.16917493853546e+000
1.86826896608473e+006	1.35296527701195e+001     4.16874556596493e+000
1.86850616746056e+006	1.35299625325795e+001     4.16831621455030e+000
1.86874339895223e+006	1.35302722312651e+001     4.16788688429884e+000
1.86898066056356e+006	1.35305818661859e+001     4.16745757521786e+000
1.86921795229839e+006	1.35308914373518e+001     4.16702828731463e+000
1.86945527416053e+006	1.35312009447723e+001     4.16659902059645e+000
1.86969262615381e+006	1.35315103884572e+001     4.16616977507060e+000
1.86993000828205e+006	1.35318197684162e+001     4.16574055074435e+000
1.87016742054909e+006	1.35321290846591e+001     4.16531134762499e+000
1.87040486295874e+006	1.35324383371954e+001     4.16488216571978e+000
1.87064233551483e+006	1.35327475260351e+001     4.16445300503599e+000
1.87087983822120e+006	1.35330566511877e+001     4.16402386558088e+000
1.87111737108167e+006	1.35333657126629e+001     4.16359474736173e+000
1.87135493410006e+006	1.35336747104706e+001     4.16316565038578e+000
1.87159252728022e+006	1.35339836446203e+001     4.16273657466030e+000
1.87183015062596e+006	1.35342925151219e+001     4.16230752019253e+000
1.87206780414111e+006	1.35346013219850e+001     4.16187848698973e+000
1.87230548782951e+006	1.35349100652194e+001     4.16144947505914e+000
1.87254320169499e+006	1.35352187448346e+001     4.16102048440800e+000
1.87278094574138e+006	1.35355273608406e+001     4.16059151504355e+000
1.87301871997251e+006	1.35358359132470e+001     4.16016256697303e+000
1.87325652439222e+006	1.35361444020634e+001     4.15973364020367e+000
1.87349435900433e+006	1.35364528272996e+001     4.15930473474270e+000
1.87373222381268e+006	1.35367611889654e+001     4.15887585059735e+000
1.87397011882110e+006	1.35370694870704e+001     4.15844698777484e+000
1.87420804403343e+006	1.35373777216244e+001     4.15801814628238e+000
1.87444599945350e+006	1.35376858926370e+001     4.15758932612720e+000
1.87468398508515e+006	1.35379940001181e+001     4.15716052731650e+000
1.87492200093222e+006	1.35383020440772e+001     4.15673174985751e+000
1.87516004699853e+006	1.35386100245241e+001     4.15630299375741e+000
1.87539812328793e+006	1.35389179414685e+001     4.15587425902343e+000
1.87563622980426e+006	1.35392257949202e+001     4.15544554566275e+000
1.87587436655134e+006	1.35395335848889e+001     4.15501685368257e+000
1.87611253353303e+006	1.35398413113842e+001     4.15458818309009e+000
1.87635073075315e+006	1.35401489744159e+001     4.15415953389250e+000
1.87658895821555e+006	1.35404565739937e+001     4.15373090609698e+000
1.87682721592407e+006	1.35407641101273e+001     4.15330229971072e+000
1.87706550388254e+006	1.35410715828264e+001     4.15287371474089e+000
1.87730382209482e+006	1.35413789921008e+001     4.15244515119468e+000
1.87754217056473e+006	1.35416863379602e+001     4.15201660907926e+000
1.87778054929612e+006	1.35419936204142e+001     4.15158808840179e+000
1.87801895829283e+006	1.35423008394726e+001     4.15115958916945e+000
1.87825739755871e+006	1.35426079951452e+001     4.15073111138940e+000
1.87849586709760e+006	1.35429150874415e+001     4.15030265506880e+000
1.87873436691334e+006	1.35432221163714e+001     4.14987422021481e+000
1.87897289700978e+006	1.35435290819446e+001     4.14944580683458e+000
1.87921145739075e+006	1.35438359841707e+001     4.14901741493527e+000
1.87945004806012e+006	1.35441428230595e+001     4.14858904452401e+000
1.87968866902171e+006	1.35444495986207e+001     4.14816069560796e+000
1.87992732027938e+006	1.35447563108641e+001     4.14773236819426e+000
1.88016600183697e+006	1.35450629597993e+001     4.14730406229004e+000
1.88040471369834e+006	1.35453695454360e+001     4.14687577790244e+000
1.88064345586732e+006	1.35456760677840e+001     4.14644751503859e+000
1.88088222834776e+006	1.35459825268530e+001     4.14601927370561e+000
1.88112103114353e+006	1.35462889226527e+001     4.14559105391064e+000
1.88135986425845e+006	1.35465952551928e+001     4.14516285566080e+000
1.88159872769639e+006	1.35469015244830e+001     4.14473467896320e+000
1.88183762146119e+006	1.35472077305331e+001     4.14430652382495e+000
1.88207654555670e+006	1.35475138733528e+001     4.14387839025318e+000
1.88231549998678e+006	1.35478199529517e+001     4.14345027825498e+000
1.88255448475527e+006	1.35481259693397e+001     4.14302218783747e+000
1.88279349986603e+006	1.35484319225264e+001     4.14259411900774e+000
1.88303254532291e+006	1.35487378125215e+001     4.14216607177290e+000
1.88327162112976e+006	1.35490436393348e+001     4.14173804614004e+000
1.88351072729044e+006	1.35493494029759e+001     4.14131004211625e+000
1.88374986380879e+006	1.35496551034546e+001     4.14088205970862e+000
1.88398903068868e+006	1.35499607407807e+001     4.14045409892424e+000
1.88422822793396e+006	1.35502663149637e+001     4.14002615977020e+000
1.88446745554848e+006	1.35505718260135e+001     4.13959824225356e+000
1.88470671353610e+006	1.35508772739398e+001     4.13917034638140e+000
1.88494600190068e+006	1.35511826587522e+001     4.13874247216081e+000
1.88518532064607e+006	1.35514879804606e+001     4.13831461959884e+000
1.88542466977613e+006	1.35517932390745e+001     4.13788678870257e+000
1.88566404929471e+006	1.35520984346038e+001     4.13745897947905e+000
1.88590345920569e+006	1.35524035670581e+001     4.13703119193535e+000
1.88614289951290e+006	1.35527086364472e+001     4.13660342607853e+000
1.88638237022023e+006	1.35530136427808e+001     4.13617568191563e+000
1.88662187133151e+006	1.35533185860686e+001     4.13574795945372e+000
1.88686140285062e+006	1.35536234663202e+001     4.13532025869982e+000
1.88710096478141e+006	1.35539282835456e+001     4.13489257966100e+000
1.88734055712775e+006	1.35542330377543e+001     4.13446492234428e+000
1.88758017989349e+006	1.35545377289560e+001     4.13403728675671e+000
1.88781983308251e+006	1.35548423571605e+001     4.13360967290532e+000
1.88805951669865e+006	1.35551469223776e+001     4.13318208079713e+000
1.88829923074579e+006	1.35554514246169e+001     4.13275451043919e+000
1.88853897522779e+006	1.35557558638881e+001     4.13232696183851e+000
1.88877875014851e+006	1.35560602402010e+001     4.13189943500211e+000
1.88901855551182e+006	1.35563645535653e+001     4.13147192993702e+000
1.88925839132158e+006	1.35566688039906e+001     4.13104444665024e+000
1.88949825758166e+006	1.35569729914868e+001     4.13061698514878e+000
1.88973815429593e+006	1.35572771160636e+001     4.13018954543966e+000
1.88997808146824e+006	1.35575811777305e+001     4.12976212752988e+000
1.89021803910247e+006	1.35578851764975e+001     4.12933473142645e+000
1.89045802720249e+006	1.35581891123741e+001     4.12890735713635e+000
1.89069804577216e+006	1.35584929853702e+001     4.12848000466659e+000
1.89093809481535e+006	1.35587967954954e+001     4.12805267402415e+000
1.89117817433594e+006	1.35591005427594e+001     4.12762536521603e+000
1.89141828433778e+006	1.35594042271720e+001     4.12719807824921e+000
1.89165842482475e+006	1.35597078487429e+001     4.12677081313067e+000
1.89189859580073e+006	1.35600114074818e+001     4.12634356986740e+000
1.89213879726957e+006	1.35603149033984e+001     4.12591634846636e+000
1.89237902923516e+006	1.35606183365025e+001     4.12548914893454e+000
1.89261929170136e+006	1.35609217068037e+001     4.12506197127889e+000
1.89285958467206e+006	1.35612250143118e+001     4.12463481550639e+000
1.89309990815111e+006	1.35615282590365e+001     4.12420768162400e+000
1.89334026214239e+006	1.35618314409875e+001     4.12378056963868e+000
1.89358064664979e+006	1.35621345601746e+001     4.12335347955739e+000
