Freq.	1/S21       v1)
1.84330860176063e+005	       1.05260109597353e+002       -8.27943702696155e+001       
1.84357387770032e+005	       1.05264181398373e+002       -8.27932255579542e+001       
1.84383919181666e+005	       1.05268253293925e+002       -8.27920807238522e+001       
1.84410454411512e+005	       1.05272325284044e+002       -8.27909357672937e+001       
1.84436993460122e+005	       1.05276397368768e+002       -8.27897906882630e+001       
1.84463536328043e+005	       1.05280469548131e+002       -8.27886454867443e+001       
1.84490083015826e+005	       1.05284541822170e+002       -8.27875001627217e+001       
1.84516633524021e+005	       1.05288614190920e+002       -8.27863547161797e+001       
1.84543187853178e+005	       1.05292686654417e+002       -8.27852091471023e+001       
1.84569746003845e+005	       1.05296759212697e+002       -8.27840634554739e+001       
1.84596307976574e+005	       1.05300831865797e+002       -8.27829176412788e+001       
1.84622873771914e+005	       1.05304904613751e+002       -8.27817717045011e+001       
1.84649443390416e+005	       1.05308977456596e+002       -8.27806256451252e+001       
1.84676016832629e+005	       1.05313050394368e+002       -8.27794794631353e+001       
1.84702594099104e+005	       1.05317123427102e+002       -8.27783331585157e+001       
1.84729175190391e+005	       1.05321196554835e+002       -8.27771867312507e+001       
1.84755760107041e+005	       1.05325269777603e+002       -8.27760401813245e+001       
1.84782348849605e+005	       1.05329343095441e+002       -8.27748935087216e+001       
1.84808941418632e+005	       1.05333416508386e+002       -8.27737467134261e+001       
1.84835537814673e+005	       1.05337490016473e+002       -8.27725997954224e+001       
1.84862138038280e+005	       1.05341563619740e+002       -8.27714527546948e+001       
1.84888742090003e+005	       1.05345637318221e+002       -8.27703055912276e+001       
1.84915349970393e+005	       1.05349711111952e+002       -8.27691583050050e+001       
1.84941961680001e+005	       1.05353785000971e+002       -8.27680108960116e+001       
1.84968577219378e+005	       1.05357858985312e+002       -8.27668633642315e+001       
1.84995196589075e+005	       1.05361933065013e+002       -8.27657157096491e+001       
1.85021819789643e+005	       1.05366007240108e+002       -8.27645679322487e+001       
1.85048446821635e+005	       1.05370081510635e+002       -8.27634200320148e+001       
1.85075077685600e+005	       1.05374155876629e+002       -8.27622720089315e+001       
1.85101712382092e+005	       1.05378230338127e+002       -8.27611238629834e+001       
1.85128350911660e+005	       1.05382304895164e+002       -8.27599755941548e+001       
1.85154993274857e+005	       1.05386379547778e+002       -8.27588272024299e+001       
1.85181639472235e+005	       1.05390454296003e+002       -8.27576786877933e+001       
1.85208289504345e+005	       1.05394529139877e+002       -8.27565300502292e+001       
1.85234943371739e+005	       1.05398604079435e+002       -8.27553812897220e+001       
1.85261601074969e+005	       1.05402679114714e+002       -8.27542324062562e+001       
1.85288262614588e+005	       1.05406754245749e+002       -8.27530833998162e+001       
1.85314927991147e+005	       1.05410829472578e+002       -8.27519342703862e+001       
1.85341597205198e+005	       1.05414904795237e+002       -8.27507850179508e+001       
1.85368270257294e+005	       1.05418980213761e+002       -8.27496356424943e+001       
1.85394947147987e+005	       1.05423055728188e+002       -8.27484861440011e+001       
1.85421627877829e+005	       1.05427131338552e+002       -8.27473365224558e+001       
1.85448312447373e+005	       1.05431207044892e+002       -8.27461867778426e+001       
1.85475000857172e+005	       1.05435282847242e+002       -8.27450369101460e+001       
1.85501693107778e+005	       1.05439358745640e+002       -8.27438869193504e+001       
1.85528389199745e+005	       1.05443434740122e+002       -8.27427368054403e+001       
1.85555089133623e+005	       1.05447510830724e+002       -8.27415865684002e+001       
1.85581792909968e+005	       1.05451587017483e+002       -8.27404362082144e+001       
1.85608500529331e+005	       1.05455663300434e+002       -8.27392857248674e+001       
1.85635211992266e+005	       1.05459739679615e+002       -8.27381351183437e+001       
1.85661927299326e+005	       1.05463816155062e+002       -8.27369843886278e+001       
1.85688646451064e+005	       1.05467892726810e+002       -8.27358335357041e+001       
1.85715369448033e+005	       1.05471969394898e+002       -8.27346825595570e+001       
1.85742096290787e+005	       1.05476046159361e+002       -8.27335314601712e+001       
1.85768826979880e+005	       1.05480123020236e+002       -8.27323802375309e+001       
1.85795561515864e+005	       1.05484199977558e+002       -8.27312288916208e+001       
1.85822299899293e+005	       1.05488277031366e+002       -8.27300774224254e+001       
1.85849042130722e+005	       1.05492354181695e+002       -8.27289258299291e+001       
1.85875788210703e+005	       1.05496431428581e+002       -8.27277741141164e+001       
1.85902538139791e+005	       1.05500508772062e+002       -8.27266222749719e+001       
1.85929291918540e+005	       1.05504586212174e+002       -8.27254703124800e+001       
1.85956049547503e+005	       1.05508663748954e+002       -8.27243182266253e+001       
1.85982811027235e+005	       1.05512741382437e+002       -8.27231660173923e+001       
1.86009576358290e+005	       1.05516819112661e+002       -8.27220136847656e+001       
1.86036345541222e+005	       1.05520896939663e+002       -8.27208612287297e+001       
1.86063118576586e+005	       1.05524974863479e+002       -8.27197086492690e+001       
1.86089895464936e+005	       1.05529052884145e+002       -8.27185559463682e+001       
1.86116676206826e+005	       1.05533131001699e+002       -8.27174031200119e+001       
1.86143460802811e+005	       1.05537209216176e+002       -8.27162501701845e+001       
1.86170249253446e+005	       1.05541287527615e+002       -8.27150970968706e+001       
1.86197041559285e+005	       1.05545365936050e+002       -8.27139439000549e+001       
1.86223837720883e+005	       1.05549444441520e+002       -8.27127905797218e+001       
1.86250637738796e+005	       1.05553523044061e+002       -8.27116371358560e+001       
1.86277441613577e+005	       1.05557601743710e+002       -8.27104835684420e+001       
1.86304249345783e+005	       1.05561680540503e+002       -8.27093298774644e+001       
1.86331060935968e+005	       1.05565759434477e+002       -8.27081760629078e+001       
1.86357876384687e+005	       1.05569838425669e+002       -8.27070221247569e+001       
1.86384695692496e+005	       1.05573917514115e+002       -8.27058680629962e+001       
1.86411518859951e+005	       1.05577996699854e+002       -8.27047138776103e+001       
1.86438345887606e+005	       1.05582075982921e+002       -8.27035595685838e+001       
1.86465176776017e+005	       1.05586155363353e+002       -8.27024051359014e+001       
1.86492011525739e+005	       1.05590234841187e+002       -8.27012505795477e+001       
1.86518850137329e+005	       1.05594314416460e+002       -8.27000958995073e+001       
1.86545692611343e+005	       1.05598394089210e+002       -8.26989410957649e+001       
1.86572538948335e+005	       1.05602473859472e+002       -8.26977861683050e+001       
1.86599389148863e+005	       1.05606553727283e+002       -8.26966311171124e+001       
1.86626243213481e+005	       1.05610633692682e+002       -8.26954759421717e+001       
1.86653101142747e+005	       1.05614713755704e+002       -8.26943206434675e+001       
1.86679962937215e+005	       1.05618793916387e+002       -8.26931652209845e+001       
1.86706828597444e+005	       1.05622874174767e+002       -8.26920096747074e+001       
1.86733698123988e+005	       1.05626954530882e+002       -8.26908540046209e+001       
1.86760571517404e+005	       1.05631034984768e+002       -8.26896982107095e+001       
1.86787448778249e+005	       1.05635115536463e+002       -8.26885422929581e+001       
1.86814329907080e+005	       1.05639196186003e+002       -8.26873862513512e+001       
1.86841214904452e+005	       1.05643276933426e+002       -8.26862300858737e+001       
1.86868103770923e+005	       1.05647357778769e+002       -8.26850737965101e+001       
1.86894996507050e+005	       1.05651438722069e+002       -8.26839173832452e+001       
1.86921893113389e+005	       1.05655519763362e+002       -8.26827608460637e+001       
1.86948793590498e+005	       1.05659600902687e+002       -8.26816041849503e+001       
1.86975697938933e+005	       1.05663682140079e+002       -8.26804473998897e+001       
1.87002606159251e+005	       1.05667763475577e+002       -8.26792904908667e+001       
1.87029518252010e+005	       1.05671844909217e+002       -8.26781334578659e+001       
1.87056434217768e+005	       1.05675926441036e+002       -8.26769763008722e+001       
1.87083354057081e+005	       1.05680008071073e+002       -8.26758190198702e+001       
1.87110277770507e+005	       1.05684089799363e+002       -8.26746616148448e+001       
1.87137205358603e+005	       1.05688171625944e+002       -8.26735040857806e+001       
1.87164136821927e+005	       1.05692253550853e+002       -8.26723464326624e+001       
1.87191072161037e+005	       1.05696335574128e+002       -8.26711886554749e+001       
1.87218011376491e+005	       1.05700417695805e+002       -8.26700307542030e+001       
1.87244954468846e+005	       1.05704499915923e+002       -8.26688727288315e+001       
1.87271901438660e+005	       1.05708582234518e+002       -8.26677145793450e+001       
1.87298852286492e+005	       1.05712664651627e+002       -8.26665563057283e+001       
1.87325807012899e+005	       1.05716747167288e+002       -8.26653979079664e+001       
1.87352765618440e+005	       1.05720829781539e+002       -8.26642393860438e+001       
1.87379728103673e+005	       1.05724912494415e+002       -8.26630807399456e+001       
1.87406694469156e+005	       1.05728995305956e+002       -8.26619219696564e+001       
1.87433664715447e+005	       1.05733078216198e+002       -8.26607630751610e+001       
1.87460638843106e+005	       1.05737161225178e+002       -8.26596040564444e+001       
1.87487616852690e+005	       1.05741244332935e+002       -8.26584449134912e+001       
1.87514598744759e+005	       1.05745327539504e+002       -8.26572856462863e+001       
1.87541584519871e+005	       1.05749410844924e+002       -8.26561262548146e+001       
1.87568574178585e+005	       1.05753494249233e+002       -8.26549667390609e+001       
1.87595567721459e+005	       1.05757577752467e+002       -8.26538070990100e+001       
1.87622565149054e+005	       1.05761661354664e+002       -8.26526473346468e+001       
1.87649566461927e+005	       1.05765745055862e+002       -8.26514874459561e+001       
1.87676571660638e+005	       1.05769828856097e+002       -8.26503274329228e+001       
1.87703580745747e+005	       1.05773912755408e+002       -8.26491672955318e+001       
1.87730593717812e+005	       1.05777996753833e+002       -8.26480070337679e+001       
1.87757610577393e+005	       1.05782080851407e+002       -8.26468466476159e+001       
1.87784631325050e+005	       1.05786165048170e+002       -8.26456861370608e+001       
1.87811655961341e+005	       1.05790249344158e+002       -8.26445255020875e+001       
1.87838684486827e+005	       1.05794333739410e+002       -8.26433647426808e+001       
1.87865716902067e+005	       1.05798418233962e+002       -8.26422038588257e+001       
1.87892753207622e+005	       1.05802502827853e+002       -8.26410428505069e+001       
1.87919793404050e+005	       1.05806587521119e+002       -8.26398817177096e+001       
1.87946837491912e+005	       1.05810672313800e+002       -8.26387204604184e+001       
1.87973885471768e+005	       1.05814757205931e+002       -8.26375590786185e+001       
1.88000937344178e+005	       1.05818842197551e+002       -8.26363975722946e+001       
1.88027993109702e+005	       1.05822927288698e+002       -8.26352359414317e+001       
1.88055052768900e+005	       1.05827012479409e+002       -8.26340741860148e+001       
1.88082116322334e+005	       1.05831097769723e+002       -8.26329123060287e+001       
1.88109183770563e+005	       1.05835183159675e+002       -8.26317503014585e+001       
1.88136255114147e+005	       1.05839268649305e+002       -8.26305881722891e+001       
1.88163330353648e+005	       1.05843354238651e+002       -8.26294259185054e+001       
1.88190409489625e+005	       1.05847439927749e+002       -8.26282635400923e+001       
1.88217492522641e+005	       1.05851525716638e+002       -8.26271010370349e+001       
1.88244579453255e+005	       1.05855611605355e+002       -8.26259384093182e+001       
1.88271670282029e+005	       1.05859697593938e+002       -8.26247756569270e+001       
1.88298765009523e+005	       1.05863783682426e+002       -8.26236127798464e+001       
1.88325863636299e+005	       1.05867869870855e+002       -8.26224497780614e+001       
1.88352966162917e+005	       1.05871956159264e+002       -8.26212866515569e+001       
1.88380072589940e+005	       1.05876042547690e+002       -8.26201234003179e+001       
1.88407182917928e+005	       1.05880129036172e+002       -8.26189600243296e+001       
1.88434297147442e+005	       1.05884215624748e+002       -8.26177965235767e+001       
1.88461415279045e+005	       1.05888302313454e+002       -8.26166328980444e+001       
1.88488537313297e+005	       1.05892389102330e+002       -8.26154691477178e+001       
1.88515663250761e+005	       1.05896475991412e+002       -8.26143052725817e+001       
1.88542793091998e+005	       1.05900562980740e+002       -8.26131412726213e+001       
1.88569926837570e+005	       1.05904650070350e+002       -8.26119771478215e+001       
1.88597064488038e+005	       1.05908737260282e+002       -8.26108128981675e+001       
1.88624206043966e+005	       1.05912824550572e+002       -8.26096485236442e+001       
1.88651351505914e+005	       1.05916911941259e+002       -8.26084840242367e+001       
1.88678500874445e+005	       1.05920999432381e+002       -8.26073193999301e+001       
1.88705654150121e+005	       1.05925087023977e+002       -8.26061546507094e+001       
1.88732811333505e+005	       1.05929174716083e+002       -8.26049897765597e+001       
1.88759972425159e+005	       1.05933262508738e+002       -8.26038247774661e+001       
1.88787137425644e+005	       1.05937350401980e+002       -8.26026596534136e+001       
1.88814306335525e+005	       1.05941438395847e+002       -8.26014944043873e+001       
1.88841479155363e+005	       1.05945526490378e+002       -8.26003290303724e+001       
1.88868655885721e+005	       1.05949614685610e+002       -8.25991635313539e+001       
1.88895836527162e+005	       1.05953702981582e+002       -8.25979979073168e+001       
1.88923021080248e+005	       1.05957791378331e+002       -8.25968321582464e+001       
1.88950209545544e+005	       1.05961879875896e+002       -8.25956662841277e+001       
1.88977401923611e+005	       1.05965968474316e+002       -8.25945002849458e+001       
1.89004598215012e+005	       1.05970057173627e+002       -8.25933341606859e+001       
1.89031798420312e+005	       1.05974145973869e+002       -8.25921679113331e+001       
1.89059002540073e+005	       1.05978234875079e+002       -8.25910015368725e+001       
1.89086210574858e+005	       1.05982323877297e+002       -8.25898350372893e+001       
1.89113422525232e+005	       1.05986412980559e+002       -8.25886684125685e+001       
1.89140638391757e+005	       1.05990502184905e+002       -8.25875016626954e+001       
1.89167858174997e+005	       1.05994591490373e+002       -8.25863347876551e+001       
1.89195081875515e+005	       1.05998680897000e+002       -8.25851677874328e+001       
1.89222309493876e+005	       1.06002770404826e+002       -8.25840006620136e+001       
1.89249541030644e+005	       1.06006860013888e+002       -8.25828334113826e+001       
1.89276776486381e+005	       1.06010949724225e+002       -8.25816660355252e+001       
1.89304015861653e+005	       1.06015039535876e+002       -8.25804985344264e+001       
1.89331259157023e+005	       1.06019129448878e+002       -8.25793309080714e+001       
1.89358506373056e+005	       1.06023219463270e+002       -8.25781631564455e+001       
1.89385757510315e+005	       1.06027309579091e+002       -8.25769952795338e+001       
1.89413012569365e+005	       1.06031399796378e+002       -8.25758272773215e+001       
1.89440271550771e+005	       1.06035490115171e+002       -8.25746591497938e+001       
1.89467534455096e+005	       1.06039580535507e+002       -8.25734908969361e+001       
1.89494801282906e+005	       1.06043671057425e+002       -8.25723225187333e+001       
1.89522072034765e+005	       1.06047761680964e+002       -8.25711540151709e+001       
1.89549346711238e+005	       1.06051852406162e+002       -8.25699853862340e+001       
1.89576625312889e+005	       1.06055943233058e+002       -8.25688166319079e+001       
1.89603907840284e+005	       1.06060034161690e+002       -8.25676477521778e+001       
1.89631194293987e+005	       1.06064125192096e+002       -8.25664787470289e+001       
1.89658484674564e+005	       1.06068216324315e+002       -8.25653096164466e+001       
1.89685778982579e+005	       1.06072307558387e+002       -8.25641403604160e+001       
1.89713077218598e+005	       1.06076398894348e+002       -8.25629709789224e+001       
1.89740379383186e+005	       1.06080490332239e+002       -8.25618014719511e+001       
1.89767685476909e+005	       1.06084581872097e+002       -8.25606318394874e+001       
1.89794995500331e+005	       1.06088673513960e+002       -8.25594620815166e+001       
1.89822309454019e+005	       1.06092765257869e+002       -8.25582921980239e+001       
1.89849627338538e+005	       1.06096857103861e+002       -8.25571221889946e+001       
1.89876949154454e+005	       1.06100949051975e+002       -8.25559520544140e+001       
1.89904274902332e+005	       1.06105041102250e+002       -8.25547817942675e+001       
1.89931604582739e+005	       1.06109133254724e+002       -8.25536114085402e+001       
1.89958938196240e+005	       1.06113225509437e+002       -8.25524408972177e+001       
1.89986275743402e+005	       1.06117317866426e+002       -8.25512702602851e+001       
1.90013617224790e+005	       1.06121410325731e+002       -8.25500994977278e+001       
1.90040962640970e+005	       1.06125502887390e+002       -8.25489286095311e+001       
1.90068311992510e+005	       1.06129595551442e+002       -8.25477575956804e+001       
1.90095665279975e+005	       1.06133688317926e+002       -8.25465864561610e+001       
1.90123022503931e+005	       1.06137781186881e+002       -8.25454151909582e+001       
1.90150383664946e+005	       1.06141874158345e+002       -8.25442438000574e+001       
1.90177748763586e+005	       1.06145967232357e+002       -8.25430722834439e+001       
1.90205117800417e+005	       1.06150060408957e+002       -8.25419006411032e+001       
1.90232490776006e+005	       1.06154153688182e+002       -8.25407288730206e+001       
1.90259867690921e+005	       1.06158247070073e+002       -8.25395569791814e+001       
1.90287248545727e+005	       1.06162340554667e+002       -8.25383849595711e+001       
1.90314633340993e+005	       1.06166434142004e+002       -8.25372128141750e+001       
1.90342022077284e+005	       1.06170527832122e+002       -8.25360405429785e+001       
1.90369414755169e+005	       1.06174621625061e+002       -8.25348681459670e+001       
1.90396811375214e+005	       1.06178715520859e+002       -8.25336956231259e+001       
1.90424211937987e+005	       1.06182809519556e+002       -8.25325229744407e+001       
1.90451616444056e+005	       1.06186903621190e+002       -8.25313501998967e+001       
1.90479024893987e+005	       1.06190997825800e+002       -8.25301772994793e+001       
1.90506437288348e+005	       1.06195092133426e+002       -8.25290042731740e+001       
1.90533853627708e+005	       1.06199186544106e+002       -8.25278311209663e+001       
1.90561273912633e+005	       1.06203281057880e+002       -8.25266578428414e+001       
1.90588698143692e+005	       1.06207375674786e+002       -8.25254844387850e+001       
1.90616126321452e+005	       1.06211470394864e+002       -8.25243109087824e+001       
1.90643558446481e+005	       1.06215565218152e+002       -8.25231372528191e+001       
1.90670994519348e+005	       1.06219660144690e+002       -8.25219634708805e+001       
1.90698434540620e+005	       1.06223755174517e+002       -8.25207895629521e+001       
1.90725878510867e+005	       1.06227850307672e+002       -8.25196155290194e+001       
1.90753326430655e+005	       1.06231945544194e+002       -8.25184413690679e+001       
1.90780778300554e+005	       1.06236040884122e+002       -8.25172670830830e+001       
1.90808234121132e+005	       1.06240136327496e+002       -8.25160926710502e+001       
1.90835693892958e+005	       1.06244231874354e+002       -8.25149181329550e+001       
1.90863157616599e+005	       1.06248327524736e+002       -8.25137434687830e+001       
1.90890625292626e+005	       1.06252423278681e+002       -8.25125686785195e+001       
1.90918096921606e+005	       1.06256519136229e+002       -8.25113937621502e+001       
1.90945572504109e+005	       1.06260615097418e+002       -8.25102187196605e+001       
1.90973052040704e+005	       1.06264711162287e+002       -8.25090435510359e+001       
1.91000535531959e+005	       1.06268807330877e+002       -8.25078682562621e+001       
1.91028022978444e+005	       1.06272903603226e+002       -8.25066928353244e+001       
1.91055514380727e+005	       1.06276999979374e+002       -8.25055172882085e+001       
1.91083009739379e+005	       1.06281096459360e+002       -8.25043416148999e+001       
1.91110509054969e+005	       1.06285193043223e+002       -8.25031658153841e+001       
1.91138012328065e+005	       1.06289289731003e+002       -8.25019898896467e+001       
1.91165519559239e+005	       1.06293386522739e+002       -8.25008138376733e+001       
1.91193030749058e+005	       1.06297483418470e+002       -8.24996376594493e+001       
1.91220545898093e+005	       1.06301580418236e+002       -8.24984613549605e+001       
1.91248065006914e+005	       1.06305677522076e+002       -8.24972849241923e+001       
1.91275588076091e+005	       1.06309774730030e+002       -8.24961083671304e+001       
1.91303115106193e+005	       1.06313872042138e+002       -8.24949316837603e+001       
1.91330646097790e+005	       1.06317969458438e+002       -8.24937548740676e+001       
1.91358181051453e+005	       1.06322066978969e+002       -8.24925779380380e+001       
1.91385719967752e+005	       1.06326164603773e+002       -8.24914008756570e+001       
1.91413262847257e+005	       1.06330262332888e+002       -8.24902236869102e+001       
1.91440809690539e+005	       1.06334360166353e+002       -8.24890463717833e+001       
1.91468360498167e+005	       1.06338458104208e+002       -8.24878689302619e+001       
1.91495915270713e+005	       1.06342556146493e+002       -8.24866913623316e+001       
1.91523474008747e+005	       1.06346654293247e+002       -8.24855136679780e+001       
1.91551036712840e+005	       1.06350752544510e+002       -8.24843358471868e+001       
1.91578603383562e+005	       1.06354850900322e+002       -8.24831578999436e+001       
1.91606174021484e+005	       1.06358949360721e+002       -8.24819798262341e+001       
1.91633748627178e+005	       1.06363047925749e+002       -8.24808016260439e+001       
1.91661327201214e+005	       1.06367146595443e+002       -8.24796232993587e+001       
1.91688909744163e+005	       1.06371245369845e+002       -8.24784448461642e+001       
1.91716496256597e+005	       1.06375344248993e+002       -8.24772662664460e+001       
1.91744086739087e+005	       1.06379443232928e+002       -8.24760875601898e+001       
1.91771681192203e+005	       1.06383542321689e+002       -8.24749087273813e+001       
1.91799279616519e+005	       1.06387641515315e+002       -8.24737297680063e+001       
1.91826882012604e+005	       1.06391740813847e+002       -8.24725506820502e+001       
1.91854488381031e+005	       1.06395840217325e+002       -8.24713714694990e+001       
1.91882098722372e+005	       1.06399939725787e+002       -8.24701921303382e+001       
1.91909713037197e+005	       1.06404039339275e+002       -8.24690126645537e+001       
1.91937331326080e+005	       1.06408139057827e+002       -8.24678330721311e+001       
1.91964953589591e+005	       1.06412238881483e+002       -8.24666533530561e+001       
1.91992579828303e+005	       1.06416338810284e+002       -8.24654735073145e+001       
1.92020210042788e+005	       1.06420438844269e+002       -8.24642935348921e+001       
1.92047844233618e+005	       1.06424538983478e+002       -8.24631134357744e+001       
1.92075482401366e+005	       1.06428639227951e+002       -8.24619332099474e+001       
1.92103124546603e+005	       1.06432739577727e+002       -8.24607528573968e+001       
1.92130770669902e+005	       1.06436840032847e+002       -8.24595723781082e+001       
1.92158420771836e+005	       1.06440940593351e+002       -8.24583917720675e+001       
1.92186074852977e+005	       1.06445041259279e+002       -8.24572110392605e+001       
1.92213732913898e+005	       1.06449142030670e+002       -8.24560301796730e+001       
1.92241394955171e+005	       1.06453242907564e+002       -8.24548491932906e+001       
1.92269060977370e+005	       1.06457343890002e+002       -8.24536680800992e+001       
1.92296730981067e+005	       1.06461444978024e+002       -8.24524868400846e+001       
1.92324404966835e+005	       1.06465546171669e+002       -8.24513054732326e+001       
1.92352082935248e+005	       1.06469647470977e+002       -8.24501239795290e+001       
1.92379764886878e+005	       1.06473748875989e+002       -8.24489423589597e+001       
1.92407450822299e+005	       1.06477850386745e+002       -8.24477606115103e+001       
1.92435140742083e+005	       1.06481952003285e+002       -8.24465787371668e+001       
1.92462834646806e+005	       1.06486053725648e+002       -8.24453967359150e+001       
1.92490532537039e+005	       1.06490155553875e+002       -8.24442146077406e+001       
1.92518234413357e+005	       1.06494257488006e+002       -8.24430323526296e+001       
1.92545940276333e+005	       1.06498359528082e+002       -8.24418499705679e+001       
1.92573650126541e+005	       1.06502461674142e+002       -8.24406674615411e+001       
1.92601363964554e+005	       1.06506563926226e+002       -8.24394848255353e+001       
1.92629081790947e+005	       1.06510666284376e+002       -8.24383020625362e+001       
1.92656803606294e+005	       1.06514768748630e+002       -8.24371191725298e+001       
1.92684529411168e+005	       1.06518871319029e+002       -8.24359361555019e+001       
1.92712259206145e+005	       1.06522973995614e+002       -8.24347530114384e+001       
1.92739992991797e+005	       1.06527076778425e+002       -8.24335697403251e+001       
1.92767730768699e+005	       1.06531179667501e+002       -8.24323863421481e+001       
1.92795472537426e+005	       1.06535282662884e+002       -8.24312028168931e+001       
1.92823218298553e+005	       1.06539385764613e+002       -8.24300191645461e+001       
1.92850968052653e+005	       1.06543488972729e+002       -8.24288353850929e+001       
1.92878721800302e+005	       1.06547592287272e+002       -8.24276514785196e+001       
1.92906479542073e+005	       1.06551695708283e+002       -8.24264674448119e+001       
1.92934241278543e+005	       1.06555799235801e+002       -8.24252832839559e+001       
1.92962007010285e+005	       1.06559902869868e+002       -8.24240989959376e+001       
1.92989776737875e+005	       1.06564006610524e+002       -8.24229145807427e+001       
1.93017550461888e+005	       1.06568110457809e+002       -8.24217300383573e+001       
1.93045328182899e+005	       1.06572214411763e+002       -8.24205453687673e+001       
1.93073109901483e+005	       1.06576318472427e+002       -8.24193605719586e+001       
1.93100895618216e+005	       1.06580422639841e+002       -8.24181756479174e+001       
1.93128685333672e+005	       1.06584526914047e+002       -8.24169905966294e+001       
1.93156479048428e+005	       1.06588631295084e+002       -8.24158054180807e+001       
1.93184276763059e+005	       1.06592735782993e+002       -8.24146201122572e+001       
1.93212078478140e+005	       1.06596840377814e+002       -8.24134346791450e+001       
1.93239884194248e+005	       1.06600945079588e+002       -8.24122491187300e+001       
1.93267693911957e+005	       1.06605049888356e+002       -8.24110634309983e+001       
1.93295507631845e+005	       1.06609154804157e+002       -8.24098776159358e+001       
1.93323325354486e+005	       1.06613259827034e+002       -8.24086916735285e+001       
1.93351147080457e+005	       1.06617364957025e+002       -8.24075056037625e+001       
1.93378972810335e+005	       1.06621470194173e+002       -8.24063194066238e+001       
1.93406802544694e+005	       1.06625575538517e+002       -8.24051330820984e+001       
1.93434636284113e+005	       1.06629680990098e+002       -8.24039466301723e+001       
1.93462474029166e+005	       1.06633786548958e+002       -8.24027600508316e+001       
1.93490315780431e+005	       1.06637892215135e+002       -8.24015733440623e+001       
1.93518161538483e+005	       1.06641997988672e+002       -8.24003865098505e+001       
1.93546011303900e+005	       1.06646103869609e+002       -8.23991995481823e+001       
1.93573865077259e+005	       1.06650209857987e+002       -8.23980124590436e+001       
1.93601722859135e+005	       1.06654315953846e+002       -8.23968252424206e+001       
1.93629584650107e+005	       1.06658422157227e+002       -8.23956378982994e+001       
1.93657450450751e+005	       1.06662528468171e+002       -8.23944504266659e+001       
1.93685320261643e+005	       1.06666634886719e+002       -8.23932628275064e+001       
1.93713194083362e+005	       1.06670741412912e+002       -8.23920751008068e+001       
1.93741071916484e+005	       1.06674848046790e+002       -8.23908872465534e+001       
1.93768953761586e+005	       1.06678954788394e+002       -8.23896992647322e+001       
1.93796839619247e+005	       1.06683061637765e+002       -8.23885111553292e+001       
1.93824729490043e+005	       1.06687168594945e+002       -8.23873229183307e+001       
1.93852623374552e+005	       1.06691275659973e+002       -8.23861345537227e+001       
1.93880521273351e+005	       1.06695382832891e+002       -8.23849460614914e+001       
1.93908423187019e+005	       1.06699490113739e+002       -8.23837574416229e+001       
1.93936329116133e+005	       1.06703597502560e+002       -8.23825686941034e+001       
1.93964239061272e+005	       1.06707704999393e+002       -8.23813798189189e+001       
1.93992153023012e+005	       1.06711812604279e+002       -8.23801908160557e+001       
1.94020071001932e+005	       1.06715920317260e+002       -8.23790016854999e+001       
1.94047992998610e+005	       1.06720028138377e+002       -8.23778124272377e+001       
1.94075919013624e+005	       1.06724136067670e+002       -8.23766230412552e+001       
1.94103849047553e+005	       1.06728244105181e+002       -8.23754335275386e+001       
1.94131783100975e+005	       1.06732352250951e+002       -8.23742438860741e+001       
1.94159721174469e+005	       1.06736460505020e+002       -8.23730541168479e+001       
1.94187663268612e+005	       1.06740568867431e+002       -8.23718642198461e+001       
1.94215609383984e+005	       1.06744677338223e+002       -8.23706741950551e+001       
1.94243559521163e+005	       1.06748785917438e+002       -8.23694840424609e+001       
1.94271513680729e+005	       1.06752894605118e+002       -8.23682937620498e+001       
1.94299471863259e+005	       1.06757003401303e+002       -8.23671033538080e+001       
1.94327434069334e+005	       1.06761112306034e+002       -8.23659128177217e+001       
1.94355400299531e+005	       1.06765221319353e+002       -8.23647221537772e+001       
1.94383370554431e+005	       1.06769330441301e+002       -8.23635313619607e+001       
1.94411344834611e+005	       1.06773439671919e+002       -8.23623404422584e+001       
1.94439323140653e+005	       1.06777549011249e+002       -8.23611493946566e+001       
1.94467305473134e+005	       1.06781658459331e+002       -8.23599582191415e+001       
1.94495291832635e+005	       1.06785768016207e+002       -8.23587669156995e+001       
1.94523282219735e+005	       1.06789877681918e+002       -8.23575754843167e+001       
1.94551276635013e+005	       1.06793987456505e+002       -8.23563839249794e+001       
1.94579275079050e+005	       1.06798097340011e+002       -8.23551922376739e+001       
1.94607277552424e+005	       1.06802207332475e+002       -8.23540004223866e+001       
1.94635284055717e+005	       1.06806317433940e+002       -8.23528084791036e+001       
1.94663294589507e+005	       1.06810427644447e+002       -8.23516164078113e+001       
1.94691309154376e+005	       1.06814537964037e+002       -8.23504242084960e+001       
1.94719327750903e+005	       1.06818648392751e+002       -8.23492318811439e+001       
1.94747350379667e+005	       1.06822758930632e+002       -8.23480394257415e+001       
1.94775377041251e+005	       1.06826869577719e+002       -8.23468468422750e+001       
1.94803407736233e+005	       1.06830980334056e+002       -8.23456541307307e+001       
1.94831442465195e+005	       1.06835091199683e+002       -8.23444612910951e+001       
1.94859481228717e+005	       1.06839202174642e+002       -8.23432683233543e+001       
1.94887524027379e+005	       1.06843313258974e+002       -8.23420752274948e+001       
