Freq.	1/S12         v1)
2.12676334771892e+006	         6.55729442423564e+001         7.57175521611287e+000         
2.12706941646131e+006	         6.55739523834686e+001         7.57291460723283e+000         
2.12737552925095e+006	         6.55749613440474e+001         7.57407423961911e+000         
2.12768168609417e+006	         6.55759711245090e+001         7.57523411204562e+000         
2.12798788699733e+006	         6.55769817252696e+001         7.57639422328618e+000         
2.12829413196676e+006	         6.55779931467459e+001         7.57755457211303e+000         
2.12860042100879e+006	         6.55790053893548e+001         7.57871515729684e+000         
2.12890675412978e+006	         6.55800184535139e+001         7.57987597760866e+000         
2.12921313133606e+006	         6.55810323396406e+001         7.58103703181694e+000         
2.12951955263399e+006	         6.55820470481533e+001         7.58219831869016e+000         
2.12982601802990e+006	         6.55830625794702e+001         7.58335983699473e+000         
2.13013252753015e+006	         6.55840789340101e+001         7.58452158549760e+000         
2.13043908114107e+006	         6.55850961121920e+001         7.58568356296279e+000         
2.13074567886903e+006	         6.55861141144356e+001         7.58684576815442e+000         
2.13105232072036e+006	         6.55871329411606e+001         7.58800819983552e+000         
2.13135900670141e+006	         6.55881525927871e+001         7.58917085676761e+000         
2.13166573681855e+006	         6.55891730697356e+001         7.59033373771102e+000         
2.13197251107811e+006	         6.55901943724271e+001         7.59149684142561e+000         
2.13227932948646e+006	         6.55912165012827e+001         7.59266016666973e+000         
2.13258619204994e+006	         6.55922394567240e+001         7.59382371220119e+000         
2.13289309877492e+006	         6.55932632391730e+001         7.59498747677549e+000         
2.13320004966774e+006	         6.55942878490519e+001         7.59615145914862e+000         
2.13350704473476e+006	         6.55953132867832e+001         7.59731565807480e+000         
2.13381408398234e+006	         6.55963395527901e+001         7.59848007230626e+000         
2.13412116741683e+006	         6.55973666474959e+001         7.59964470059575e+000         
2.13442829504461e+006	         6.55983945713242e+001         7.60080954169396e+000         
2.13473546687202e+006	         6.55994233246990e+001         7.60197459435078e+000         
2.13504268290542e+006	         6.56004529080449e+001         7.60313985731487e+000         
2.13534994315119e+006	         6.56014833217865e+001         7.60430532933411e+000         
2.13565724761568e+006	         6.56025145663490e+001         7.60547100915453e+000         
2.13596459630525e+006	         6.56035466421578e+001         7.60663689552193e+000         
2.13627198922628e+006	         6.56045795496388e+001         7.60780298718037e+000         
2.13657942638512e+006	         6.56056132892181e+001         7.60896928287356e+000         
2.13688690778814e+006	         6.56066478613224e+001         7.61013578134337e+000         
2.13719443344171e+006	         6.56076832663784e+001         7.61130248133047e+000         
2.13750200335220e+006	         6.56087195048136e+001         7.61246938157490e+000         
2.13780961752597e+006	         6.56097565770554e+001         7.61363648081645e+000         
2.13811727596941e+006	         6.56107944835319e+001         7.61480377779127e+000         
2.13842497868887e+006	         6.56118332246713e+001         7.61597127123716e+000         
2.13873272569072e+006	         6.56128728009026e+001         7.61713895988904e+000         
2.13904051698136e+006	         6.56139132126545e+001         7.61830684248141e+000         
2.13934835256713e+006	         6.56149544603567e+001         7.61947491774713e+000         
2.13965623245443e+006	         6.56159965444389e+001         7.62064318441885e+000         
2.13996415664963e+006	         6.56170394653312e+001         7.62181164122727e+000         
2.14027212515909e+006	         6.56180832234642e+001         7.62298028690192e+000         
2.14058013798921e+006	         6.56191278192687e+001         7.62414912017204e+000         
2.14088819514636e+006	         6.56201732531759e+001         7.62531813976514e+000         
2.14119629663691e+006	         6.56212195256175e+001         7.62648734440765e+000         
2.14150444246725e+006	         6.56222666370255e+001         7.62765673282451e+000         
2.14181263264376e+006	         6.56233145878320e+001         7.62882630374037e+000         
2.14212086717283e+006	         6.56243633784700e+001         7.62999605587793e+000         
2.14242914606082e+006	         6.56254130093724e+001         7.63116598795904e+000         
2.14273746931414e+006	         6.56264634809725e+001         7.63233609870505e+000         
2.14304583693915e+006	         6.56275147937044e+001         7.63350638683478e+000         
2.14335424894226e+006	         6.56285669480020e+001         7.63467685106687e+000         
2.14366270532983e+006	         6.56296199442999e+001         7.63584749011926e+000         
2.14397120610827e+006	         6.56306737830331e+001         7.63701830270730e+000         
2.14427975128397e+006	         6.56317284646367e+001         7.63818928754658e+000         
2.14458834086330e+006	         6.56327839895464e+001         7.63936044335067e+000         
2.14489697485266e+006	         6.56338403581982e+001         7.64053176883232e+000         
2.14520565325844e+006	         6.56348975710285e+001         7.64170326270289e+000         
2.14551437608704e+006	         6.56359556284740e+001         7.64287492367273e+000         
2.14582314334484e+006	         6.56370145309718e+001         7.64404675045132e+000         
2.14613195503824e+006	         6.56380742789594e+001         7.64521874174632e+000         
2.14644081117364e+006	         6.56391348728747e+001         7.64639089626488e+000         
2.14674971175743e+006	         6.56401963131558e+001         7.64756321271250e+000         
2.14705865679601e+006	         6.56412586002413e+001         7.64873568979391e+000         
2.14736764629577e+006	         6.56423217345702e+001         7.64990832621202e+000         
2.14767668026312e+006	         6.56433857165819e+001         7.65108112066945e+000         
2.14798575870445e+006	         6.56444505467161e+001         7.65225407186641e+000         
2.14829488162616e+006	         6.56455162254128e+001         7.65342717850415e+000         
2.14860404903466e+006	         6.56465827531125e+001         7.65460043927982e+000         
2.14891326093634e+006	         6.56476501302560e+001         7.65577385289153e+000         
2.14922251733762e+006	         6.56487183572846e+001         7.65694741803497e+000         
2.14953181824489e+006	         6.56497874346397e+001         7.65812113340571e+000         
2.14984116366456e+006	         6.56508573627634e+001         7.65929499769731e+000         
2.15015055360304e+006	         6.56519281420980e+001         7.66046900960257e+000         
2.15045998806672e+006	         6.56529997730863e+001         7.66164316781275e+000         
2.15076946706203e+006	         6.56540722561711e+001         7.66281747101849e+000         
2.15107899059537e+006	         6.56551455917962e+001         7.66399191790796e+000         
2.15138855867314e+006	         6.56562197804052e+001         7.66516650717018e+000         
2.15169817130177e+006	         6.56572948224425e+001         7.66634123749033e+000         
2.15200782848765e+006	         6.56583707183525e+001         7.66751610755546e+000         
2.15231753023721e+006	         6.56594474685803e+001         7.66869111604841e+000         
2.15262727655685e+006	         6.56605250735712e+001         7.66986626165273e+000         
2.15293706745299e+006	         6.56616035337710e+001         7.67104154305002e+000         
2.15324690293205e+006	         6.56626828496257e+001         7.67221695892115e+000         
2.15355678300044e+006	         6.56637630215819e+001         7.67339250794489e+000         
2.15386670766457e+006	         6.56648440500864e+001         7.67456818880011e+000         
2.15417667693088e+006	         6.56659259355866e+001         7.67574400016284e+000         
2.15448669080576e+006	         6.56670086785300e+001         7.67691994070923e+000         
2.15479674929566e+006	         6.56680922793646e+001         7.67809600911366e+000         
2.15510685240697e+006	         6.56691767385388e+001         7.67927220404926e+000         
2.15541700014614e+006	         6.56702620565015e+001         7.68044852418773e+000         
2.15572719251957e+006	         6.56713482337018e+001         7.68162496820039e+000         
2.15603742953370e+006	         6.56724352705893e+001         7.68280153475606e+000         
2.15634771119495e+006	         6.56735231676138e+001         7.68397822252306e+000         
2.15665803750973e+006	         6.56746119252258e+001         7.68515503016890e+000         
2.15696840848449e+006	         6.56757015438759e+001         7.68633195635871e+000         
2.15727882412564e+006	         6.56767920240152e+001         7.68750899975723e+000         
2.15758928443962e+006	         6.56778833660952e+001         7.68868615902790e+000         
2.15789978943285e+006	         6.56789755705678e+001         7.68986343283230e+000         
2.15821033911176e+006	         6.56800686378852e+001         7.69104081983127e+000         
2.15852093348279e+006	         6.56811625685001e+001         7.69221831868428e+000         
2.15883157255236e+006	         6.56822573628655e+001         7.69339592804968e+000         
2.15914225632691e+006	         6.56833530214347e+001         7.69457364658443e+000         
2.15945298481287e+006	         6.56844495446617e+001         7.69575147294387e+000         
2.15976375801668e+006	         6.56855469330006e+001         7.69692940578283e+000         
2.16007457594477e+006	         6.56866451869059e+001         7.69810744375397e+000         
2.16038543860358e+006	         6.56877443068328e+001         7.69928558550950e+000         
2.16069634599955e+006	         6.56888442932364e+001         7.70046382969989e+000         
2.16100729813910e+006	         6.56899451465727e+001         7.70164217497489e+000         
2.16131829502870e+006	         6.56910468672977e+001         7.70282061998169e+000         
2.16162933667476e+006	         6.56921494558679e+001         7.70399916336778e+000         
2.16194042308374e+006	         6.56932529127404e+001         7.70517780377845e+000         
2.16225155426208e+006	         6.56943572383724e+001         7.70635653985744e+000         
2.16256273021621e+006	         6.56954624332216e+001         7.70753537024790e+000         
2.16287395095259e+006	         6.56965684977462e+001         7.70871429359155e+000         
2.16318521647765e+006	         6.56976754324047e+001         7.70989330852873e+000         
2.16349652679785e+006	         6.56987832376559e+001         7.71107241369836e+000         
2.16380788191963e+006	         6.56998919139592e+001         7.71225160773793e+000         
2.16411928184944e+006	         6.57010014617743e+001         7.71343088928408e+000         
2.16443072659372e+006	         6.57021118815612e+001         7.71461025697172e+000         
2.16474221615893e+006	         6.57032231737804e+001         7.71578970943509e+000         
2.16505375055151e+006	         6.57043353388928e+001         7.71696924530608e+000         
2.16536532977792e+006	         6.57054483773597e+001         7.71814886321636e+000         
2.16567695384461e+006	         6.57065622896427e+001         7.71932856179554e+000         
2.16598862275803e+006	         6.57076770762040e+001         7.72050833967213e+000         
2.16630033652464e+006	         6.57087927375060e+001         7.72168819547353e+000         
2.16661209515089e+006	         6.57099092740115e+001         7.72286812782553e+000         
2.16692389864324e+006	         6.57110266861839e+001         7.72404813535225e+000         
2.16723574700813e+006	         6.57121449744868e+001         7.72522821667793e+000         
2.16754764025205e+006	         6.57132641393842e+001         7.72640837042406e+000         
2.16785957838143e+006	         6.57143841813407e+001         7.72758859521097e+000         
2.16817156140274e+006	         6.57155051008212e+001         7.72876888965785e+000         
2.16848358932244e+006	         6.57166268982908e+001         7.72994925238331e+000         
2.16879566214699e+006	         6.57177495742153e+001         7.73112968200311e+000         
2.16910777988286e+006	         6.57188731290607e+001         7.73231017713318e+000         
2.16941994253650e+006	         6.57199975632936e+001         7.73349073638693e+000         
2.16973215011439e+006	         6.57211228773808e+001         7.73467135837705e+000         
2.17004440262299e+006	         6.57222490717895e+001         7.73585204171500e+000         
2.17035670006875e+006	         6.57233761469876e+001         7.73703278501040e+000         
2.17066904245816e+006	         6.57245041034431e+001         7.73821358687184e+000         
2.17098142979767e+006	         6.57256329416245e+001         7.73939444590640e+000         
2.17129386209377e+006	         6.57267626620007e+001         7.74057536071972e+000         
2.17160633935290e+006	         6.57278932650410e+001         7.74175632991688e+000         
2.17191886158156e+006	         6.57290247512152e+001         7.74293735210016e+000         
2.17223142878621e+006	         6.57301571209934e+001         7.74411842587156e+000         
2.17254404097331e+006	         6.57312903748460e+001         7.74529954983133e+000         
2.17285669814936e+006	         6.57324245132442e+001         7.74648072257842e+000         
2.17316940032081e+006	         6.57335595366592e+001         7.74766194271078e+000         
2.17348214749415e+006	         6.57346954455628e+001         7.74884320882389e+000         
2.17379493967585e+006	         6.57358322404271e+001         7.75002451951353e+000         
2.17410777687239e+006	         6.57369699217247e+001         7.75120587337245e+000         
2.17442065909024e+006	         6.57381084899287e+001         7.75238726899285e+000         
2.17473358633590e+006	         6.57392479455124e+001         7.75356870496574e+000         
2.17504655861582e+006	         6.57403882889498e+001         7.75475017987967e+000         
2.17535957593651e+006	         6.57415295207149e+001         7.75593169232312e+000         
2.17567263830444e+006	         6.57426716412824e+001         7.75711324088285e+000         
2.17598574572608e+006	         6.57438146511274e+001         7.75829482414337e+000         
2.17629889820794e+006	         6.57449585507253e+001         7.75947644068795e+000         
2.17661209575648e+006	         6.57461033405521e+001         7.76065808910047e+000         
2.17692533837821e+006	         6.57472490210840e+001         7.76183976796012e+000         
2.17723862607959e+006	         6.57483955927977e+001         7.76302147584745e+000         
2.17755195886713e+006	         6.57495430561704e+001         7.76420321134055e+000         
2.17786533674730e+006	         6.57506914116796e+001         7.76538497301510e+000         
2.17817875972660e+006	         6.57518406598033e+001         7.76656675944728e+000         
2.17849222781153e+006	         6.57529908010197e+001         7.76774856921107e+000         
2.17880574100856e+006	         6.57541418358078e+001         7.76893040087816e+000         
2.17911929932419e+006	         6.57552937646467e+001         7.77011225302004e+000         
2.17943290276492e+006	         6.57564465880160e+001         7.77129412420642e+000         
2.17974655133724e+006	         6.57576003063959e+001         7.77247601300413e+000         
2.18006024504765e+006	         6.57587549202667e+001         7.77365791798113e+000         
2.18037398390263e+006	         6.57599104301094e+001         7.77483983770247e+000         
2.18068776790870e+006	         6.57610668364051e+001         7.77602177073205e+000         
2.18100159707233e+006	         6.57622241396358e+001         7.77720371563201e+000         
2.18131547140005e+006	         6.57633823402834e+001         7.77838567096331e+000         
2.18162939089833e+006	         6.57645414388307e+001         7.77956763528539e+000         
2.18194335557369e+006	         6.57657014357604e+001         7.78074960715699e+000         
2.18225736543263e+006	         6.57668623315562e+001         7.78193158513361e+000         
2.18257142048164e+006	         6.57680241267017e+001         7.78311356777125e+000         
2.18288552072724e+006	         6.57691868216813e+001         7.78429555362343e+000         
2.18319966617592e+006	         6.57703504169796e+001         7.78547754124237e+000         
2.18351385683420e+006	         6.57715149130818e+001         7.78665952917817e+000         
2.18382809270857e+006	         6.57726803104733e+001         7.78784151598137e+000         
2.18414237380555e+006	         6.57738466096401e+001         7.78902350019931e+000         
2.18445670013164e+006	         6.57750138110686e+001         7.79020548037768e+000         
2.18477107169335e+006	         6.57761819152456e+001         7.79138745506232e+000         
2.18508548849720e+006	         6.57773509226584e+001         7.79256942279541e+000         
2.18539995054969e+006	         6.57785208337944e+001         7.79375138212123e+000         
2.18571445785733e+006	         6.57796916491420e+001         7.79493333157784e+000         
2.18602901042664e+006	         6.57808633691896e+001         7.79611526970568e+000         
2.18634360826413e+006	         6.57820359944260e+001         7.79729719504161e+000         
2.18665825137632e+006	         6.57832095253408e+001         7.79847910612153e+000         
2.18697293976972e+006	         6.57843839624237e+001         7.79966100148038e+000         
2.18728767345085e+006	         6.57855593061649e+001         7.80084287965146e+000         
2.18760245242623e+006	         6.57867355570551e+001         7.80202473916521e+000         
2.18791727670237e+006	         6.57879127155853e+001         7.80320657855334e+000         
2.18823214628579e+006	         6.57890907822472e+001         7.80438839634274e+000         
2.18854706118302e+006	         6.57902697575326e+001         7.80557019106078e+000         
2.18886202140057e+006	         6.57914496419340e+001         7.80675196123427e+000         
2.18917702694497e+006	         6.57926304359441e+001         7.80793370538558e+000         
2.18949207782274e+006	         6.57938121400563e+001         7.80911542203737e+000         
2.18980717404040e+006	         6.57949947547641e+001         7.81029710971232e+000         
2.19012231560449e+006	         6.57961782805618e+001         7.81147876692809e+000         
2.19043750252152e+006	         6.57973627179439e+001         7.81266039220313e+000         
2.19075273479802e+006	         6.57985480674053e+001         7.81384198405411e+000         
2.19106801244052e+006	         6.57997343294416e+001         7.81502354099532e+000         
2.19138333545555e+006	         6.58009215045486e+001         7.81620506154098e+000         
2.19169870384964e+006	         6.58021095932225e+001         7.81738654420261e+000         
2.19201411762932e+006	         6.58032985959601e+001         7.81856798748997e+000         
2.19232957680112e+006	         6.58044885132587e+001         7.81974938991228e+000         
2.19264508137157e+006	         6.58056793456157e+001         7.82093074997678e+000         
2.19296063134721e+006	         6.58068710935294e+001         7.82211206618814e+000         
2.19327622673457e+006	         6.58080637574981e+001         7.82329333705189e+000         
2.19359186754019e+006	         6.58092573380207e+001         7.82447456107012e+000         
2.19390755377060e+006	         6.58104518355968e+001         7.82565573674401e+000         
2.19422328543234e+006	         6.58116472507260e+001         7.82683686257200e+000         
2.19453906253195e+006	         6.58128435839087e+001         7.82801793705334e+000         
2.19485488507597e+006	         6.58140408356455e+001         7.82919895868331e+000         
2.19517075307093e+006	         6.58152390064376e+001         7.83037992595741e+000         
2.19548666652338e+006	         6.58164380967866e+001         7.83156083736753e+000         
2.19580262543987e+006	         6.58176381071944e+001         7.83274169140741e+000         
2.19611862982692e+006	         6.58188390381637e+001         7.83392248656521e+000         
2.19643467969109e+006	         6.58200408901972e+001         7.83510322133016e+000         
2.19675077503893e+006	         6.58212436637983e+001         7.83628389418912e+000         
2.19706691587697e+006	         6.58224473594709e+001         7.83746450362714e+000         
2.19738310221176e+006	         6.58236519777192e+001         7.83864504812828e+000         
2.19769933404986e+006	         6.58248575190479e+001         7.83982552617490e+000         
2.19801561139780e+006	         6.58260639839622e+001         7.84100593624636e+000         
2.19833193426215e+006	         6.58272713729676e+001         7.84218627682307e+000         
2.19864830264944e+006	         6.58284796865701e+001         7.84336654638162e+000         
2.19896471656624e+006	         6.58296889252763e+001         7.84454674339806e+000         
2.19928117601909e+006	         6.58308990895931e+001         7.84572686634632e+000         
2.19959768101455e+006	         6.58321101800280e+001         7.84690691369822e+000         
2.19991423155917e+006	         6.58333221970886e+001         7.84808688392626e+000         
2.20023082765950e+006	         6.58345351412834e+001         7.84926677549808e+000         
2.20054746932211e+006	         6.58357490131211e+001         7.85044658688257e+000         
2.20086415655354e+006	         6.58369638131108e+001         7.85162631654507e+000         
2.20118088936036e+006	         6.58381795417622e+001         7.85280596295062e+000         
2.20149766774913e+006	         6.58393961995853e+001         7.85398552456171e+000         
2.20181449172641e+006	         6.58406137870908e+001         7.85516499984024e+000         
2.20213136129875e+006	         6.58418323047897e+001         7.85634438724438e+000         
2.20244827647271e+006	         6.58430517531933e+001         7.85752368523312e+000         
2.20276523725487e+006	         6.58442721328137e+001         7.85870289226264e+000         
2.20308224365179e+006	         6.58454934441631e+001         7.85988200678672e+000         
2.20339929567002e+006	         6.58467156877545e+001         7.86106102725963e+000         
2.20371639331614e+006	         6.58479388641010e+001         7.86223995213228e+000         
2.20403353659671e+006	         6.58491629737164e+001         7.86341877985399e+000         
2.20435072551829e+006	         6.58503880171149e+001         7.86459750887343e+000         
2.20466796008747e+006	         6.58516139948112e+001         7.86577613763667e+000         
2.20498524031080e+006	         6.58528409073203e+001         7.86695466458800e+000         
2.20530256619485e+006	         6.58540687551579e+001         7.86813308817112e+000         
2.20561993774620e+006	         6.58552975388399e+001         7.86931140682763e+000         
2.20593735497143e+006	         6.58565272588828e+001         7.87048961899682e+000         
2.20625481787709e+006	         6.58577579158037e+001         7.87166772311694e+000         
2.20657232646977e+006	         6.58589895101199e+001         7.87284571762420e+000         
2.20688988075605e+006	         6.58602220423492e+001         7.87402360095376e+000         
2.20720748074249e+006	         6.58614555130100e+001         7.87520137153851e+000         
2.20752512643567e+006	         6.58626899226211e+001         7.87637902780925e+000         
2.20784281784218e+006	         6.58639252717017e+001         7.87755656819665e+000         
2.20816055496859e+006	         6.58651615607716e+001         7.87873399112802e+000         
2.20847833782148e+006	         6.58663987903509e+001         7.87991129503004e+000         
2.20879616640743e+006	         6.58676369609604e+001         7.88108847832684e+000         
2.20911404073302e+006	         6.58688760731210e+001         7.88226553944160e+000         
2.20943196080483e+006	         6.58701161273545e+001         7.88344247679536e+000         
2.20974992662946e+006	         6.58713571241828e+001         7.88461928880748e+000         
2.21006793821348e+006	         6.58725990641285e+001         7.88579597389670e+000         
2.21038599556348e+006	         6.58738419477144e+001         7.88697253047857e+000         
2.21070409868604e+006	         6.58750857754642e+001         7.88814895696654e+000         
2.21102224758775e+006	         6.58763305479016e+001         7.88932525177399e+000         
2.21134044227521e+006	         6.58775762655511e+001         7.89050141331205e+000         
2.21165868275499e+006	         6.58788229289376e+001         7.89167743998940e+000         
2.21197696903370e+006	         6.58800705385863e+001         7.89285333021432e+000         
2.21229530111791e+006	         6.58813190950231e+001         7.89402908239156e+000         
2.21261367901423e+006	         6.58825685987742e+001         7.89520469492516e+000         
2.21293210272924e+006	         6.58838190503663e+001         7.89638016621826e+000         
2.21325057226954e+006	         6.58850704503267e+001         7.89755549467102e+000         
2.21356908764173e+006	         6.58863227991830e+001         7.89873067868197e+000         
2.21388764885239e+006	         6.58875760974635e+001         7.89990571664767e+000         
2.21420625590814e+006	         6.58888303456967e+001         7.90108060696428e+000         
2.21452490881555e+006	         6.58900855444116e+001         7.90225534802529e+000         
2.21484360758124e+006	         6.58913416941380e+001         7.90342993822210e+000         
2.21516235221181e+006	         6.58925987954059e+001         7.90460437594437e+000         
2.21548114271384e+006	         6.58938568487458e+001         7.90577865958091e+000         
2.21579997909396e+006	         6.58951158546886e+001         7.90695278751757e+000         
2.21611886135874e+006	         6.58963758137660e+001         7.90812675813957e+000         
2.21643778951481e+006	         6.58976367265097e+001         7.90930056983026e+000         
2.21675676356877e+006	         6.58988985934524e+001         7.91047422097006e+000         
2.21707578352721e+006	         6.59001614151268e+001         7.91164770993768e+000         
2.21739484939676e+006	         6.59014251920665e+001         7.91282103511241e+000         
2.21771396118400e+006	         6.59026899248051e+001         7.91399419486915e+000         
2.21803311889556e+006	         6.59039556138772e+001         7.91516718758179e+000         
2.21835232253804e+006	         6.59052222598176e+001         7.91634001162189e+000         
2.21867157211805e+006	         6.59064898631615e+001         7.91751266536090e+000         
2.21899086764220e+006	         6.59077584244448e+001         7.91868514716760e+000         
2.21931020911710e+006	         6.59090279442038e+001         7.91985745540769e+000         
2.21962959654938e+006	         6.59102984229751e+001         7.92102958844732e+000         
2.21994902994563e+006	         6.59115698612962e+001         7.92220154464850e+000         
2.22026850931248e+006	         6.59128422597047e+001         7.92337332237337e+000         
2.22058803465654e+006	         6.59141156187387e+001         7.92454491998214e+000         
2.22090760598443e+006	         6.59153899389371e+001         7.92571633583050e+000         
2.22122722330276e+006	         6.59166652208390e+001         7.92688756827574e+000         
2.22154688661816e+006	         6.59179414649840e+001         7.92805861567236e+000         
2.22186659593724e+006	         6.59192186719124e+001         7.92922947637170e+000         
2.22218635126663e+006	         6.59204968421648e+001         7.93040014872446e+000         
2.22250615261295e+006	         6.59217759762824e+001         7.93157063107883e+000         
2.22282599998281e+006	         6.59230560748066e+001         7.93274092178241e+000         
2.22314589338284e+006	         6.59243371382798e+001         7.93391101917895e+000         
2.22346583281967e+006	         6.59256191672444e+001         7.93508092161293e+000         
2.22378581829992e+006	         6.59269021622436e+001         7.93625062742448e+000         
2.22410584983022e+006	         6.59281861238209e+001         7.93742013495257e+000         
2.22442592741719e+006	         6.59294710525205e+001         7.93858944253555e+000         
2.22474605106747e+006	         6.59307569488868e+001         7.93975854850897e+000         
2.22506622078768e+006	         6.59320438134651e+001         7.94092745120541e+000         
2.22538643658445e+006	         6.59333316468007e+001         7.94209614895831e+000         
2.22570669846441e+006	         6.59346204494397e+001         7.94326464009735e+000         
2.22602700643420e+006	         6.59359102219288e+001         7.94443292294976e+000         
2.22634736050045e+006	         6.59372009648150e+001         7.94560099584144e+000         
2.22666776066979e+006	         6.59384926786456e+001         7.94676885709878e+000         
2.22698820694885e+006	         6.59397853639689e+001         7.94793650504263e+000         
2.22730869934428e+006	         6.59410790213333e+001         7.94910393799333e+000         
2.22762923786271e+006	         6.59423736512878e+001         7.95027115427101e+000         
2.22794982251078e+006	         6.59436692543820e+001         7.95143815219104e+000         
2.22827045329512e+006	         6.59449658311659e+001         7.95260493006853e+000         
2.22859113022237e+006	         6.59462633821899e+001         7.95377148621751e+000         
2.22891185329918e+006	         6.59475619080052e+001         7.95493781894790e+000         
2.22923262253219e+006	         6.59488614091632e+001         7.95610392656896e+000         
2.22955343792804e+006	         6.59501618862159e+001         7.95726980738869e+000         
2.22987429949337e+006	         6.59514633397158e+001         7.95843545971214e+000         
2.23019520723483e+006	         6.59527657702160e+001         7.95960088184225e+000         
2.23051616115906e+006	         6.59540691782700e+001         7.96076607208073e+000         
2.23083716127272e+006	         6.59553735644318e+001         7.96193102872648e+000         
2.23115820758244e+006	         6.59566789292560e+001         7.96309575007762e+000         
2.23147930009487e+006	         6.59579852732975e+001         7.96426023443048e+000         
2.23180043881667e+006	         6.59592925971119e+001         7.96542448007777e+000         
2.23212162375448e+006	         6.59606009012552e+001         7.96658848531241e+000         
2.23244285491495e+006	         6.59619101862840e+001         7.96775224842277e+000         
2.23276413230475e+006	         6.59632204527554e+001         7.96891576769706e+000         
2.23308545593051e+006	         6.59645317012268e+001         7.97007904142231e+000         
2.23340682579890e+006	         6.59658439322564e+001         7.97124206788105e+000         
2.23372824191656e+006	         6.59671571464027e+001         7.97240484535676e+000         
2.23404970429016e+006	         6.59684713442248e+001         7.97356737212787e+000         
2.23437121292636e+006	         6.59697865262822e+001         7.97472964647399e+000         
2.23469276783180e+006	         6.59711026931353e+001         7.97589166666956e+000         
2.23501436901315e+006	         6.59724198453444e+001         7.97705343098932e+000         
2.23533601647707e+006	         6.59737379834707e+001         7.97821493770628e+000         
2.23565771023022e+006	         6.59750571080759e+001         7.97937618509001e+000         
2.23597945027925e+006	         6.59763772197221e+001         7.98053717140806e+000         
2.23630123663085e+006	         6.59776983189719e+001         7.98169789492708e+000         
2.23662306929165e+006	         6.59790204063886e+001         7.98285835391114e+000         
2.23694494826834e+006	         6.59803434825358e+001         7.98401854662273e+000         
2.23726687356757e+006	         6.59816675479778e+001         7.98517847132147e+000         
2.23758884519602e+006	         6.59829926032791e+001         7.98633812626604e+000         
2.23791086316035e+006	         6.59843186490051e+001         7.98749750971189e+000         
2.23823292746722e+006	         6.59856456857215e+001         7.98865661991327e+000         
2.23855503812331e+006	         6.59869737139945e+001         7.98981545512249e+000         
2.23887719513529e+006	         6.59883027343910e+001         7.99097401358979e+000         
2.23919939850983e+006	         6.59896327474783e+001         7.99213229356343e+000         
2.23952164825361e+006	         6.59909637538240e+001         7.99329029328821e+000         
2.23984394437328e+006	         6.59922957539967e+001         7.99444801100960e+000         
2.24016628687554e+006	         6.59936287485652e+001         7.99560544496815e+000         
2.24048867576704e+006	         6.59949627380987e+001         7.99676259340525e+000         
2.24081111105448e+006	         6.59962977231672e+001         7.99791945455727e+000         
2.24113359274452e+006	         6.59976337043412e+001         7.99907602666088e+000         
2.24145612084385e+006	         6.59989706821916e+001         8.00023230794939e+000         
2.24177869535914e+006	         6.60003086572898e+001         8.00138829665510e+000         
2.24210131629708e+006	         6.60016476302077e+001         8.00254399100710e+000         
2.24242398366434e+006	         6.60029876015181e+001         8.00369938923280e+000         
2.24274669746760e+006	         6.60043285717937e+001         8.00485448955845e+000         
2.24306945771356e+006	         6.60056705416084e+001         8.00600929020620e+000         
2.24339226440888e+006	         6.60070135115359e+001         8.00716378939880e+000         
2.24371511756027e+006	         6.60083574821512e+001         8.00831798535454e+000         
2.24403801717439e+006	         6.60097024540291e+001         8.00947187629100e+000         
2.24436096325795e+006	         6.60110484277455e+001         8.01062546042342e+000         
2.24468395581762e+006	         6.60123954038765e+001         8.01177873596383e+000         
2.24500699486010e+006	         6.60137433829988e+001         8.01293170112399e+000         
2.24533008039207e+006	         6.60150923656897e+001         8.01408435411272e+000         
2.24565321242022e+006	         6.60164423525269e+001         8.01523669313668e+000         
2.24597639095126e+006	         6.60177933440888e+001         8.01638871640032e+000         
2.24629961599186e+006	         6.60191453409543e+001         8.01754042210501e+000         
2.24662288754872e+006	         6.60204983437027e+001         8.01869180845272e+000         
2.24694620562854e+006	         6.60218523529138e+001         8.01984287364132e+000         
2.24726957023802e+006	         6.60232073691682e+001         8.02099361586608e+000         
2.24759298138384e+006	         6.60245633930467e+001         8.02214403332210e+000         
2.24791643907270e+006	         6.60259204251310e+001         8.02329412420035e+000         
2.24823994331131e+006	         6.60272784660031e+001         8.02444388669104e+000         
2.24856349410637e+006	         6.60286375162455e+001         8.02559331898102e+000         
2.24888709146456e+006	         6.60299975764414e+001         8.02674241925598e+000         
2.24921073539260e+006	         6.60313586471743e+001         8.02789118569997e+000         
2.24953442589718e+006	         6.60327207290286e+001         8.02903961649326e+000         
2.24985816298502e+006	         6.60340838225889e+001         8.03018770981499e+000         
2.25018194666280e+006	         6.60354479284404e+001         8.03133546384149e+000         
2.25050577693724e+006	         6.60368130471691e+001         8.03248287674886e+000         
2.25082965381505e+006	         6.60381791793612e+001         8.03362994670800e+000         
2.25115357730292e+006	         6.60395463256036e+001         8.03477667188910e+000         
2.25147754740758e+006	         6.60409144864837e+001         8.03592305046229e+000         
2.25180156413572e+006	         6.60422836625895e+001         8.03706908059093e+000         
2.25212562749405e+006	         6.60436538545096e+001         8.03821476044068e+000         
