Freq.	S12   v1)/S21   v1)
1.62405781997345e+007	   -1.65035480122656e+000   -9.65004573669532e+001    
1.62429154289099e+007	   -1.65363426917202e+000   -9.64920281191001e+001    
1.62452529944427e+007	   -1.65691403664134e+000   -9.64835912795926e+001    
1.62475908963814e+007	   -1.66019410316079e+000   -9.64751468432140e+001    
1.62499291347744e+007	   -1.66347446822170e+000   -9.64666948055836e+001    
1.62522677096702e+007	   -1.66675513141469e+000   -9.64582351598166e+001    
1.62546066211171e+007	   -1.67003609219503e+000   -9.64497679023683e+001    
1.62569458691637e+007	   -1.67331735015062e+000   -9.64412930263543e+001    
1.62592854538582e+007	   -1.67659890473431e+000   -9.64328105282324e+001    
1.62616253752493e+007	   -1.67988075546457e+000   -9.64243204027901e+001    
1.62639656333853e+007	   -1.68316290192518e+000   -9.64158226431448e+001    
1.62663062283147e+007	   -1.68644534363181e+000   -9.64073172440854e+001    
1.62686471600860e+007	   -1.68972807999918e+000   -9.63988042029098e+001    
1.62709884287476e+007	   -1.69301111064036e+000   -9.63902835119013e+001    
1.62733300343480e+007	   -1.69629443500083e+000   -9.63817551675239e+001    
1.62756719769358e+007	   -1.69957805265764e+000   -9.63732191628988e+001    
1.62780142565594e+007	   -1.70286196298771e+000   -9.63646754961664e+001    
1.62803568732673e+007	   -1.70614616573086e+000   -9.63561241562650e+001    
1.62826998271080e+007	   -1.70943066016242e+000   -9.63475651438494e+001    
1.62850431181301e+007	   -1.71271544595323e+000   -9.63389984495323e+001    
1.62873867463821e+007	   -1.71600052244262e+000   -9.63304240722994e+001    
1.62897307119124e+007	   -1.71928588936451e+000   -9.63218420010893e+001    
1.62920750147697e+007	   -1.72257154599011e+000   -9.63132522365664e+001    
1.62944196550025e+007	   -1.72585749195169e+000   -9.63046547701840e+001    
1.62967646326594e+007	   -1.72914372665020e+000   -9.62960495992607e+001    
1.62991099477888e+007	   -1.73243024971496e+000   -9.62874367152515e+001    
1.63014556004394e+007	   -1.73571706054455e+000   -9.62788161154779e+001    
1.63038015906598e+007	   -1.73900415866743e+000   -9.62701877939122e+001    
1.63061479184985e+007	   -1.74229154357808e+000   -9.62615517453658e+001    
1.63084945840041e+007	   -1.74557921476977e+000   -9.62529079646516e+001    
1.63108415872252e+007	   -1.74886717170200e+000   -9.62442564474238e+001    
1.63131889282104e+007	   -1.75215541396340e+000   -9.62355971859820e+001    
1.63155366070083e+007	   -1.75544394091336e+000   -9.62269301785013e+001    
1.63178846236676e+007	   -1.75873275210557e+000   -9.62182554181241e+001    
1.63202329782368e+007	   -1.76202184702736e+000   -9.62095728996730e+001    
1.63225816707646e+007	   -1.76531122516487e+000   -9.62008826179728e+001    
1.63249307012996e+007	   -1.76860088606790e+000   -9.61921845661694e+001    
1.63272800698904e+007	   -1.77189082909066e+000   -9.61834787424517e+001    
1.63296297765858e+007	   -1.77518105378070e+000   -9.61747651399704e+001    
1.63319798214344e+007	   -1.77847155961956e+000   -9.61660437535586e+001    
1.63343302044848e+007	   -1.78176234608771e+000   -9.61573145780515e+001    
1.63366809257857e+007	   -1.78505341263224e+000   -9.61485776091268e+001    
1.63390319853858e+007	   -1.78834475879580e+000   -9.61398328399430e+001    
1.63413833833338e+007	   -1.79163638402325e+000   -9.61310802661824e+001    
1.63437351196783e+007	   -1.79492828779058e+000   -9.61223198826894e+001    
1.63460871944681e+007	   -1.79822046957270e+000   -9.61135516843106e+001    
1.63484396077519e+007	   -1.80151292877942e+000   -9.61047756675779e+001    
1.63507923595784e+007	   -1.80480566501165e+000   -9.60959918239773e+001    
1.63531454499962e+007	   -1.80809867764509e+000   -9.60872001508867e+001    
1.63554988790543e+007	   -1.81139196621431e+000   -9.60784006414790e+001    
1.63578526468011e+007	   -1.81468553009322e+000   -9.60695932931393e+001    
1.63602067532856e+007	   -1.81797936890983e+000   -9.60607780965181e+001    
1.63625611985564e+007	   -1.82127348190872e+000   -9.60519550523763e+001    
1.63649159826624e+007	   -1.82456786881119e+000   -9.60431241488394e+001    
1.63672711056522e+007	   -1.82786252889185e+000   -9.60342853858328e+001    
1.63696265675747e+007	   -1.83115746164729e+000   -9.60254387573861e+001    
1.63719823684786e+007	   -1.83445266663621e+000   -9.60165842558443e+001    
1.63743385084127e+007	   -1.83774814322618e+000   -9.60077218786137e+001    
1.63766949874258e+007	   -1.84104389087904e+000   -9.59988516205746e+001    
1.63790518055667e+007	   -1.84433990911875e+000   -9.59899734749222e+001    
1.63814089628842e+007	   -1.84763619737352e+000   -9.59810874373853e+001    
1.63837664594272e+007	   -1.85093275510233e+000   -9.59721935028517e+001    
1.63861242952443e+007	   -1.85422958173168e+000   -9.59632916670559e+001    
1.63884824703845e+007	   -1.85752667678170e+000   -9.59543819232029e+001    
1.63908409848966e+007	   -1.86082403964570e+000   -9.59454642678773e+001    
1.63931998388295e+007	   -1.86412166984192e+000   -9.59365386942888e+001    
1.63955590322319e+007	   -1.86741956673077e+000   -9.59276051998734e+001    
1.63979185651527e+007	   -1.87071772992263e+000   -9.59186637753099e+001    
1.64002784376409e+007	   -1.87401615874496e+000   -9.59097144188853e+001    
1.64026386497452e+007	   -1.87731485261867e+000   -9.59007571263551e+001    
1.64049992015145e+007	   -1.88061381111997e+000   -9.58917918892495e+001    
1.64073600929978e+007	   -1.88391303360561e+000   -9.58828187050204e+001    
1.64097213242438e+007	   -1.88721251958754e+000   -9.58738375668936e+001    
1.64120828953016e+007	   -1.89051226842133e+000   -9.58648484723271e+001    
1.64144448062200e+007	   -1.89381227967942e+000   -9.58558514128602e+001    
1.64168070570479e+007	   -1.89711255271602e+000   -9.58468463859565e+001    
1.64191696478342e+007	   -1.90041308700879e+000   -9.58378333856978e+001    
1.64215325786279e+007	   -1.90371388203464e+000   -9.58288124061678e+001    
1.64238958494779e+007	   -1.90701493717688e+000   -9.58197834439939e+001    
1.64262594604331e+007	   -1.91031625191102e+000   -9.58107464932645e+001    
1.64286234115425e+007	   -1.91361782565005e+000   -9.58017015497653e+001    
1.64309877028550e+007	   -1.91691965796045e+000   -9.57926486050484e+001    
1.64333523344196e+007	   -1.92022174813066e+000   -9.57835876582927e+001    
1.64357173062852e+007	   -1.92352409566424e+000   -9.57745187027497e+001    
1.64380826185009e+007	   -1.92682669997182e+000   -9.57654417342149e+001    
1.64404482711156e+007	   -1.93012956058603e+000   -9.57563567450944e+001    
1.64428142641783e+007	   -1.93343267685490e+000   -9.57472637328852e+001    
1.64451805977380e+007	   -1.93673604821808e+000   -9.57381626925417e+001    
1.64475472718436e+007	   -1.94003967417556e+000   -9.57290536173242e+001    
1.64499142865443e+007	   -1.94334355419610e+000   -9.57199365013427e+001    
1.64522816418890e+007	   -1.94664768753454e+000   -9.57108113446498e+001    
1.64546493379267e+007	   -1.94995207384144e+000   -9.57016781362680e+001    
1.64570173747065e+007	   -1.95325671243170e+000   -9.56925368745567e+001    
1.64593857522775e+007	   -1.95656160277201e+000   -9.56833875536339e+001    
1.64617544706885e+007	   -1.95986674429804e+000   -9.56742301684682e+001    
1.64641235299888e+007	   -1.96317213644502e+000   -9.56650647140297e+001    
1.64664929302273e+007	   -1.96647777867790e+000   -9.56558911844406e+001    
1.64688626714532e+007	   -1.96978367037050e+000   -9.56467095763736e+001    
1.64712327537155e+007	   -1.97308981095672e+000   -9.56375198848044e+001    
1.64736031770632e+007	   -1.97639619996038e+000   -9.56283221021587e+001    
1.64759739415455e+007	   -1.97970283669391e+000   -9.56191162268151e+001    
1.64783450472115e+007	   -1.98300972071019e+000   -9.56099022503514e+001    
1.64807164941102e+007	   -1.98631685135116e+000   -9.56006801702986e+001    
1.64830882822908e+007	   -1.98962422807852e+000   -9.55914499807878e+001    
1.64854604118024e+007	   -1.99293185035355e+000   -9.55822116759502e+001    
1.64878328826941e+007	   -1.99623971751740e+000   -9.55729652533217e+001    
1.64902056950150e+007	   -1.99954782912024e+000   -9.55637107044820e+001    
1.64925788488143e+007	   -2.00285618453244e+000   -9.55544480261177e+001    
1.64949523441411e+007	   -2.00616478312426e+000   -9.55451772149171e+001    
1.64973261810446e+007	   -2.00947362444439e+000   -9.55358982624600e+001    
1.64997003595739e+007	   -2.01278270783266e+000   -9.55266111662872e+001    
1.65020748797781e+007	   -2.01609203277732e+000   -9.55173159196811e+001    
1.65044497417066e+007	   -2.01940159867712e+000   -9.55080125184805e+001    
1.65068249454084e+007	   -2.02271140490108e+000   -9.54987009593768e+001    
1.65092004909327e+007	   -2.02602145102505e+000   -9.54893812330941e+001    
1.65115763783287e+007	   -2.02933173629917e+000   -9.54800533397342e+001    
1.65139526076456e+007	   -2.03264226032794e+000   -9.54707172691668e+001    
1.65163291789326e+007	   -2.03595302239079e+000   -9.54613730206420e+001    
1.65187060922390e+007	   -2.03926402197341e+000   -9.54520205874392e+001    
1.65210833476139e+007	   -2.04257525856100e+000   -9.54426599628359e+001    
1.65234609451067e+007	   -2.04588673149147e+000   -9.54332911443758e+001    
1.65258388847664e+007	   -2.04919844016144e+000   -9.54239141278962e+001    
1.65282171666424e+007	   -2.05251038414308e+000   -9.54145289041094e+001    
1.65305957907839e+007	   -2.05582256271525e+000   -9.54051354722657e+001    
1.65329747572402e+007	   -2.05913497544916e+000   -9.53957338230738e+001    
1.65353540660605e+007	   -2.06244762162352e+000   -9.53863239557822e+001    
1.65377337172941e+007	   -2.06576050069217e+000   -9.53769058645138e+001    
1.65401137109903e+007	   -2.06907361216676e+000   -9.53674795416794e+001    
1.65424940471983e+007	   -2.07238695538390e+000   -9.53580449848155e+001    
1.65448747259675e+007	   -2.07570052979652e+000   -9.53486021880382e+001    
1.65472557473472e+007	   -2.07901433485702e+000   -9.53391511454608e+001    
1.65496371113866e+007	   -2.08232836990176e+000   -9.53296918546161e+001    
1.65520188181351e+007	   -2.08564263446947e+000   -9.53202243070461e+001    
1.65544008676420e+007	   -2.08895712792492e+000   -9.53107484994232e+001    
1.65567832599566e+007	   -2.09227184966172e+000   -9.53012644275619e+001    
1.65591659951282e+007	   -2.09558679915968e+000   -9.52917720847067e+001    
1.65615490732063e+007	   -2.09890197581185e+000   -9.52822714666663e+001    
1.65639324942401e+007	   -2.10221737901108e+000   -9.52727625692474e+001    
1.65663162582790e+007	   -2.10553300829347e+000   -9.52632453839705e+001    
1.65687003653724e+007	   -2.10884886287935e+000   -9.52537199117748e+001    
1.65710848155696e+007	   -2.11216494236135e+000   -9.52441861424606e+001    
1.65734696089200e+007	   -2.11548124610263e+000   -9.52346440726773e+001    
1.65758547454730e+007	   -2.11879777355176e+000   -9.52250936964998e+001    
1.65782402252780e+007	   -2.12211452407151e+000   -9.52155350105706e+001    
1.65806260483844e+007	   -2.12543149713830e+000   -9.52059680080999e+001    
1.65830122148416e+007	   -2.12874869208594e+000   -9.51963926865798e+001    
1.65853987246990e+007	   -2.13206610844690e+000   -9.51868090374954e+001    
1.65877855780060e+007	   -2.13538374561106e+000   -9.51772170566151e+001    
1.65901727748120e+007	   -2.13870160288319e+000   -9.51676167422775e+001    
1.65925603151666e+007	   -2.14201967982257e+000   -9.51580080850941e+001    
1.65949481991190e+007	   -2.14533797578985e+000   -9.51483910816776e+001    
1.65973364267189e+007	   -2.14865649017372e+000   -9.51387657277784e+001    
1.65997249980155e+007	   -2.15197522247519e+000   -9.51291320157066e+001    
1.66021139130585e+007	   -2.15529417205390e+000   -9.51194899420605e+001    
1.66045031718972e+007	   -2.15861333826934e+000   -9.51098395034343e+001    
1.66068927745812e+007	   -2.16193272067695e+000   -9.51001806904019e+001    
1.66092827211598e+007	   -2.16525231857918e+000   -9.50905135012641e+001    
1.66116730116827e+007	   -2.16857213136237e+000   -9.50808379317400e+001    
1.66140636461993e+007	   -2.17189215855206e+000   -9.50711539732433e+001    
1.66164546247591e+007	   -2.17521239950549e+000   -9.50614616223391e+001    
1.66188459474117e+007	   -2.17853285360742e+000   -9.50517608747286e+001    
1.66212376142065e+007	   -2.18185352035340e+000   -9.50420517226643e+001    
1.66236296251930e+007	   -2.18517439907150e+000   -9.50323341635540e+001    
1.66260219804209e+007	   -2.18849548920044e+000   -9.50226081913586e+001    
1.66284146799396e+007	   -2.19181679017816e+000   -9.50128738000314e+001    
1.66308077237987e+007	   -2.19513830135902e+000   -9.50031309861010e+001    
1.66332011120478e+007	   -2.19846002217969e+000   -9.49933797435069e+001    
1.66355948447364e+007	   -2.20178195210364e+000   -9.49836200653202e+001    
1.66379889219140e+007	   -2.20510409045579e+000   -9.49738519489103e+001    
1.66403833436303e+007	   -2.20842643661573e+000   -9.49640753899185e+001    
1.66427781099349e+007	   -2.21174899012702e+000   -9.49542903788084e+001    
1.66451732208773e+007	   -2.21507175031258e+000   -9.49444969129291e+001    
1.66475686765071e+007	   -2.21839471652249e+000   -9.49346949887612e+001    
1.66499644768739e+007	   -2.22171788826999e+000   -9.49248845976063e+001    
1.66523606220275e+007	   -2.22504126490342e+000   -9.49150657359297e+001    
1.66547571120172e+007	   -2.22836484585212e+000   -9.49052383976033e+001    
1.66571539468929e+007	   -2.23168863040867e+000   -9.48954025808028e+001    
1.66595511267041e+007	   -2.23501261813663e+000   -9.48855582750715e+001    
1.66619486515004e+007	   -2.23833680835387e+000   -9.48757054777069e+001    
1.66643465213316e+007	   -2.24166120037775e+000   -9.48658441860008e+001    
1.66667447362473e+007	   -2.24498579376837e+000   -9.48559743894691e+001    
1.66691432962970e+007	   -2.24831058786798e+000   -9.48460960845233e+001    
1.66715422015306e+007	   -2.25163558196423e+000   -9.48362092692956e+001    
1.66739414519977e+007	   -2.25496077561345e+000   -9.48263139332741e+001    
1.66763410477479e+007	   -2.25828616810125e+000   -9.48164100745749e+001    
1.66787409888310e+007	   -2.26161175882008e+000   -9.48064976878515e+001    
1.66811412752966e+007	   -2.26493754726843e+000   -9.47965767642919e+001    
1.66835419071945e+007	   -2.26826353270223e+000   -9.47866473028533e+001    
1.66859428845743e+007	   -2.27158971459073e+000   -9.47767092955709e+001    
1.66883442074859e+007	   -2.27491609224147e+000   -9.47667627396579e+001    
1.66907458759788e+007	   -2.27824266520091e+000   -9.47568076245366e+001    
1.66931478901029e+007	   -2.28156943266756e+000   -9.47468439508635e+001    
1.66955502499079e+007	   -2.28489639415845e+000   -9.47368717089073e+001    
1.66979529554435e+007	   -2.28822354897633e+000   -9.47268908958494e+001    
1.67003560067595e+007	   -2.29155089655549e+000   -9.47169015045355e+001    
1.67027594039057e+007	   -2.29487843622278e+000   -9.47069035312656e+001    
1.67051631469317e+007	   -2.29820616740955e+000   -9.46968969688676e+001    
1.67075672358875e+007	   -2.30153408946637e+000   -9.46868818127588e+001    
1.67099716708228e+007	   -2.30486220176874e+000   -9.46768580574820e+001    
1.67123764517873e+007	   -2.30819050371705e+000   -9.46668256967051e+001    
1.67147815788309e+007	   -2.31151899465749e+000   -9.46567847258201e+001    
1.67171870520034e+007	   -2.31484767393495e+000   -9.46467351402107e+001    
1.67195928713546e+007	   -2.31817654094508e+000   -9.46366769335200e+001    
1.67219990369343e+007	   -2.32150559510808e+000   -9.46266100985142e+001    
1.67244055487923e+007	   -2.32483483573776e+000   -9.46165346314187e+001    
1.67268124069785e+007	   -2.32816426214670e+000   -9.46064505284521e+001    
1.67292196115427e+007	   -2.33149387380206e+000   -9.45963577806206e+001    
1.67316271625348e+007	   -2.33482367001293e+000   -9.45862563841258e+001    
1.67340350600046e+007	   -2.33815365013887e+000   -9.45761463334268e+001    
1.67364433040019e+007	   -2.34148381351171e+000   -9.45660276238422e+001    
1.67388518945767e+007	   -2.34481415959098e+000   -9.45559002463423e+001    
1.67412608317788e+007	   -2.34814468762731e+000   -9.45457641988341e+001    
1.67436701156582e+007	   -2.35147539697319e+000   -9.45356194757440e+001    
1.67460797462646e+007	   -2.35480628700501e+000   -9.45254660706226e+001    
1.67484897236480e+007	   -2.35813735712274e+000   -9.45153039761432e+001    
1.67509000478584e+007	   -2.36146860662159e+000   -9.45051331884461e+001    
1.67533107189455e+007	   -2.36480003479524e+000   -9.44949537036638e+001    
1.67557217369594e+007	   -2.36813164111453e+000   -9.44847655118391e+001    
1.67581331019500e+007	   -2.37146342481792e+000   -9.44745686108282e+001    
1.67605448139671e+007	   -2.37479538526998e+000   -9.44643629941341e+001    
1.67629568730608e+007	   -2.37812752180749e+000   -9.44541486561225e+001    
1.67653692792810e+007	   -2.38145983381614e+000   -9.44439255894107e+001    
1.67677820326776e+007	   -2.38479232050165e+000   -9.44336937926989e+001    
1.67701951333007e+007	   -2.38812498132164e+000   -9.44234532559808e+001    
1.67726085812001e+007	   -2.39145781555384e+000   -9.44132039753327e+001    
1.67750223764258e+007	   -2.39479082254998e+000   -9.44029459442132e+001    
1.67774365190279e+007	   -2.39812400160899e+000   -9.43926791578152e+001    
1.67798510090564e+007	   -2.40145735205302e+000   -9.43824036104544e+001    
1.67822658465612e+007	   -2.40479087317683e+000   -9.43721192973113e+001    
1.67846810315923e+007	   -2.40812456437348e+000   -9.43618262100751e+001    
1.67870965641997e+007	   -2.41145842488311e+000   -9.43515243456558e+001    
1.67895124444336e+007	   -2.41479245401903e+000   -9.43412136983431e+001    
1.67919286723438e+007	   -2.41812665119210e+000   -9.43308942589351e+001    
1.67943452479805e+007	   -2.42146101563591e+000   -9.43205660243233e+001    
1.67967621713936e+007	   -2.42479554663193e+000   -9.43102289896516e+001    
1.67991794426333e+007	   -2.42813024353394e+000   -9.42998831474423e+001    
1.68015970617496e+007	   -2.43146510559397e+000   -9.42895284936995e+001    
1.68040150287925e+007	   -2.43480013218565e+000   -9.42791650200607e+001    
1.68064333438121e+007	   -2.43813532250692e+000   -9.42687927242649e+001    
1.68088520068585e+007	   -2.44147067595118e+000   -9.42584115970660e+001    
1.68112710179818e+007	   -2.44480619173652e+000   -9.42480216353201e+001    
1.68136903772321e+007	   -2.44814186922649e+000   -9.42376228306423e+001    
1.68161100846595e+007	   -2.45147770761006e+000   -9.42272151807529e+001    
1.68185301403140e+007	   -2.45481370627021e+000   -9.42167986763831e+001    
1.68209505442458e+007	   -2.45814986446468e+000   -9.42063733126249e+001    
1.68233712965051e+007	   -2.46148618142450e+000   -9.41959390854391e+001    
1.68257923971419e+007	   -2.46482265642711e+000   -9.41854959890371e+001    
1.68282138462064e+007	   -2.46815928879630e+000   -9.41750440158764e+001    
1.68306356437487e+007	   -2.47149607780429e+000   -9.41645831601587e+001    
1.68330577898190e+007	   -2.47483302272090e+000   -9.41541134160809e+001    
1.68354802844674e+007	   -2.47817012276492e+000   -9.41436347795853e+001    
1.68379031277442e+007	   -2.48150737720136e+000   -9.41331472448621e+001    
1.68403263196994e+007	   -2.48484478536488e+000   -9.41226508034743e+001    
1.68427498603832e+007	   -2.48818234649088e+000   -9.41121454504781e+001    
1.68451737498459e+007	   -2.49152005978830e+000   -9.41016311818031e+001    
1.68475979881376e+007	   -2.49485792453580e+000   -9.40911079907510e+001    
1.68500225753086e+007	   -2.49819594003322e+000   -9.40805758697438e+001    
1.68524475114090e+007	   -2.50153410543408e+000   -9.40700348164532e+001    
1.68548727964890e+007	   -2.50487242005691e+000   -9.40594848224210e+001    
1.68572984305990e+007	   -2.50821088314575e+000   -9.40489258818109e+001    
1.68597244137890e+007	   -2.51154949389449e+000   -9.40383579905369e+001    
1.68621507461094e+007	   -2.51488825158959e+000   -9.40277811410071e+001    
1.68645774276104e+007	   -2.51822715546714e+000   -9.40171953273789e+001    
1.68670044583422e+007	   -2.52156620473706e+000   -9.40066005446835e+001    
1.68694318383551e+007	   -2.52490539858313e+000   -9.39959967888276e+001    
1.68718595676994e+007	   -2.52824473632816e+000   -9.39853840504567e+001    
1.68742876464253e+007	   -2.53158421719762e+000   -9.39747623237199e+001    
1.68767160745832e+007	   -2.53492384032040e+000   -9.39641316062728e+001    
1.68791448522232e+007	   -2.53826360501084e+000   -9.39534918887544e+001    
1.68815739793958e+007	   -2.54160351041627e+000   -9.39428431679412e+001    
1.68840034561512e+007	   -2.54494355577523e+000   -9.39321854371005e+001    
1.68864332825396e+007	   -2.54828374032339e+000   -9.39215186894976e+001    
1.68888634586116e+007	   -2.55162406327035e+000   -9.39108429192749e+001    
1.68912939844172e+007	   -2.55496452377662e+000   -9.39001581223287e+001    
1.68937248600070e+007	   -2.55830512106991e+000   -9.38894642919224e+001    
1.68961560854312e+007	   -2.56164585437501e+000   -9.38787614213176e+001    
1.68985876607401e+007	   -2.56498672289087e+000   -9.38680495046537e+001    
1.69010195859842e+007	   -2.56832772579066e+000   -9.38573285369480e+001    
1.69034518612138e+007	   -2.57166886226809e+000   -9.38465985123401e+001    
1.69058844864792e+007	   -2.57501013149119e+000   -9.38358594258478e+001    
1.69083174618308e+007	   -2.57835153269426e+000   -9.38251112698520e+001    
1.69107507873191e+007	   -2.58169306508575e+000   -9.38143540376129e+001    
1.69131844629943e+007	   -2.58503472777984e+000   -9.38035877259070e+001    
1.69156184889070e+007	   -2.58837651995700e+000   -9.37928123288746e+001    
1.69180528651074e+007	   -2.59171844086325e+000   -9.37820278380173e+001    
1.69204875916461e+007	   -2.59506048962793e+000   -9.37712342492347e+001    
1.69229226685734e+007	   -2.59840266544593e+000   -9.37604315557891e+001    
1.69253580959397e+007	   -2.60174496746423e+000   -9.37496197527020e+001    
1.69277938737955e+007	   -2.60508739484974e+000   -9.37387988341175e+001    
1.69302300021913e+007	   -2.60842994674424e+000   -9.37279687950600e+001    
1.69326664811774e+007	   -2.61177262235453e+000   -9.37171296279146e+001    
1.69351033108043e+007	   -2.61511542086192e+000   -9.37062813259462e+001    
1.69375404911225e+007	   -2.61845834133284e+000   -9.36954238868270e+001    
1.69399780221825e+007	   -2.62180138303307e+000   -9.36845573003007e+001    
1.69424159040348e+007	   -2.62514454502397e+000   -9.36736815640435e+001    
1.69448541367297e+007	   -2.62848782645408e+000   -9.36627966722078e+001    
1.69472927203178e+007	   -2.63183122653597e+000   -9.36519026163040e+001    
1.69497316548497e+007	   -2.63517474436815e+000   -9.36409993922512e+001    
1.69521709403758e+007	   -2.63851837906889e+000   -9.36300869950896e+001    
1.69546105769466e+007	   -2.64186212982041e+000   -9.36191654172157e+001    
1.69570505646126e+007	   -2.64520599577991e+000   -9.36082346519092e+001    
1.69594909034244e+007	   -2.64854997603563e+000   -9.35972946950988e+001    
1.69619315934325e+007	   -2.65189406969559e+000   -9.35863455418338e+001    
1.69643726346875e+007	   -2.65523827590922e+000   -9.35753871854014e+001    
1.69668140272398e+007	   -2.65858259384510e+000   -9.35644196182073e+001    
1.69692557711402e+007	   -2.66192702253770e+000   -9.35534428379574e+001    
1.69716978664390e+007	   -2.66527156123766e+000   -9.35424568335300e+001    
1.69741403131869e+007	   -2.66861620893089e+000   -9.35314616044025e+001    
1.69765831114345e+007	   -2.67196096477538e+000   -9.35204571429923e+001    
1.69790262612323e+007	   -2.67530582790467e+000   -9.35094434426001e+001    
1.69814697626310e+007	   -2.67865079738453e+000   -9.34984204991810e+001    
1.69839136156811e+007	   -2.68199587236488e+000   -9.34873883051590e+001    
1.69863578204333e+007	   -2.68534105197119e+000   -9.34763468538438e+001    
1.69888023769381e+007	   -2.68868633526172e+000   -9.34652961411998e+001    
1.69912472852462e+007	   -2.69203172131386e+000   -9.34542361623126e+001    
1.69936925454082e+007	   -2.69537720924562e+000   -9.34431669105016e+001    
1.69961381574748e+007	   -2.69872279817214e+000   -9.34320883790889e+001    
1.69985841214966e+007	   -2.70206848720584e+000   -9.34210005614000e+001    
1.70010304375242e+007	   -2.70541427537143e+000   -9.34099034543029e+001    
1.70034771056084e+007	   -2.70876016179764e+000   -9.33987970502454e+001    
1.70059241257997e+007	   -2.71210614552567e+000   -9.33876813452187e+001    
1.70083714981488e+007	   -2.71545222567903e+000   -9.33765563316773e+001    
1.70108192227065e+007	   -2.71879840133625e+000   -9.33654220038490e+001    
1.70132672995233e+007	   -2.72214467155222e+000   -9.33542783568510e+001    
1.70157157286501e+007	   -2.72549103537950e+000   -9.33431253858062e+001    
1.70181645101375e+007	   -2.72883749195228e+000   -9.33319630822960e+001    
1.70206136440362e+007	   -2.73218404031787e+000   -9.33207914414498e+001    
1.70230631303969e+007	   -2.73553067950051e+000   -9.33096104592880e+001    
1.70255129692704e+007	   -2.73887740860562e+000   -9.32984201282896e+001    
1.70279631607074e+007	   -2.74222422663173e+000   -9.32872204453707e+001    
1.70304137047586e+007	   -2.74557113276232e+000   -9.32760113994702e+001    
1.70328646014748e+007	   -2.74891812594941e+000   -9.32647929892864e+001    
1.70353158509067e+007	   -2.75226520526756e+000   -9.32535652082010e+001    
1.70377674531051e+007	   -2.75561236978856e+000   -9.32423280495990e+001    
1.70402194081207e+007	   -2.75895961854040e+000   -9.32310815086455e+001    
1.70426717160044e+007	   -2.76230695054899e+000   -9.32198255805085e+001    
1.70451243768069e+007	   -2.76565436494014e+000   -9.32085602559236e+001    
1.70475773905789e+007	   -2.76900186067309e+000   -9.31972855327317e+001    
1.70500307573714e+007	   -2.77234943682779e+000   -9.31860014034515e+001    
1.70524844772351e+007	   -2.77569709242022e+000   -9.31747078632700e+001    
1.70549385502208e+007	   -2.77904482648446e+000   -9.31634049064917e+001    
1.70573929763793e+007	   -2.78239263805221e+000   -9.31520925274242e+001    
1.70598477557615e+007	   -2.78574052619307e+000   -9.31407707186037e+001    
1.70623028884181e+007	   -2.78908848987309e+000   -9.31294394770136e+001    
1.70647583744001e+007	   -2.79243652815703e+000   -9.31180987951985e+001    
1.70672142137583e+007	   -2.79578464006677e+000   -9.31067486674849e+001    
1.70696704065435e+007	   -2.79913282460163e+000   -9.30953890890944e+001    
1.70721269528066e+007	   -2.80248108079881e+000   -9.30840200534737e+001    
1.70745838525985e+007	   -2.80582940761311e+000   -9.30726415576328e+001    
1.70770411059700e+007	   -2.80917780415656e+000   -9.30612535914705e+001    
1.70794987129721e+007	   -2.81252626935941e+000   -9.30498561528960e+001    
1.70819566736556e+007	   -2.81587480226886e+000   -9.30384492344862e+001    
1.70844149880714e+007	   -2.81922340187033e+000   -9.30270328314918e+001    
1.70868736562704e+007	   -2.82257206718621e+000   -9.30156069373891e+001    
1.70893326783035e+007	   -2.82592079721683e+000   -9.30041715465486e+001    
1.70917920542218e+007	   -2.82926959092081e+000   -9.29927266551273e+001    
1.70942517840760e+007	   -2.83261844731358e+000   -9.29812722566162e+001    
1.70967118679171e+007	   -2.83596736540788e+000   -9.29698083445108e+001    
1.70991723057961e+007	   -2.83931634421404e+000   -9.29583349123106e+001    
1.71016330977640e+007	   -2.84266538264252e+000   -9.29468519579769e+001    
1.71040942438716e+007	   -2.84601447975734e+000   -9.29353594723467e+001    
1.71065557441700e+007	   -2.84936363450343e+000   -9.29238574516090e+001    
1.71090175987100e+007	   -2.85271284588145e+000   -9.29123458892844e+001    
1.71114798075428e+007	   -2.85606211287044e+000   -9.29008247797896e+001    
1.71139423707193e+007	   -2.85941143437015e+000   -9.28892941211150e+001    
1.71164052882904e+007	   -2.86276080950867e+000   -9.28777539005529e+001    
1.71188685603072e+007	   -2.86611023710443e+000   -9.28662041196723e+001    
1.71213321868208e+007	   -2.86945971622289e+000   -9.28546447684511e+001    
1.71237961678820e+007	   -2.87280924577403e+000   -9.28430758440102e+001    
1.71262605035419e+007	   -2.87615882477996e+000   -9.28314973381208e+001    
1.71287251938516e+007	   -2.87950845218413e+000   -9.28199092461294e+001    
1.71311902388622e+007	   -2.88285812692779e+000   -9.28083115633889e+001    
1.71336556386245e+007	   -2.88620784795007e+000   -9.27967042852580e+001    
1.71361213931898e+007	   -2.88955761426318e+000   -9.27850874035277e+001    
1.71385875026090e+007	   -2.89290742478258e+000   -9.27734609144607e+001    
1.71410539669333e+007	   -2.89625727845924e+000   -9.27618248125388e+001    
1.71435207862136e+007	   -2.89960717426052e+000   -9.27501790913553e+001    
