Freq.	1/S21       v1)
1.73071182327101e+005	       1.06068818859803e+002       1.09761690400769e+002       
1.73096089507853e+005	       1.06068384876429e+002       1.09729751257717e+002       
1.73121000273071e+005	       1.06067949554524e+002       1.09697829208803e+002       
1.73145914623269e+005	       1.06067512897457e+002       1.09665924251861e+002       
1.73170832558965e+005	       1.06067074908590e+002       1.09634036384697e+002       
1.73195754080674e+005	       1.06066635591281e+002       1.09602165605087e+002       
1.73220679188912e+005	       1.06066194948888e+002       1.09570311910775e+002       
1.73245607884196e+005	       1.06065752984761e+002       1.09538475299477e+002       
1.73270540167041e+005	       1.06065309702250e+002       1.09506655768878e+002       
1.73295476037964e+005	       1.06064865104699e+002       1.09474853316632e+002       
1.73320415497481e+005	       1.06064419195451e+002       1.09443067940366e+002       
1.73345358546109e+005	       1.06063971977842e+002       1.09411299637675e+002       
1.73370305184364e+005	       1.06063523455208e+002       1.09379548406125e+002       
1.73395255412763e+005	       1.06063073630879e+002       1.09347814243253e+002       
1.73420209231822e+005	       1.06062622508181e+002       1.09316097146565e+002       
1.73445166642058e+005	       1.06062170090440e+002       1.09284397113539e+002       
1.73470127643989e+005	       1.06061716380974e+002       1.09252714141623e+002       
1.73495092238130e+005	       1.06061261383100e+002       1.09221048228237e+002       
1.73520060424999e+005	       1.06060805100131e+002       1.09189399370770e+002       
1.73545032205113e+005	       1.06060347535375e+002       1.09157767566583e+002       
1.73570007578989e+005	       1.06059888692139e+002       1.09126152813009e+002       
1.73594986547144e+005	       1.06059428573725e+002       1.09094555107349e+002       
1.73619969110096e+005	       1.06058967183430e+002       1.09062974446879e+002       
1.73644955268362e+005	       1.06058504524549e+002       1.09031410828844e+002       
1.73669945022458e+005	       1.06058040600373e+002       1.08999864250460e+002       
1.73694938372904e+005	       1.06057575414191e+002       1.08968334708915e+002       
1.73719935320216e+005	       1.06057108969284e+002       1.08936822201370e+002       
1.73744935864911e+005	       1.06056641268934e+002       1.08905326724956e+002       
1.73769940007509e+005	       1.06056172316418e+002       1.08873848276775e+002       
1.73794947748525e+005	       1.06055702115007e+002       1.08842386853903e+002       
1.73819959088479e+005	       1.06055230667971e+002       1.08810942453385e+002       
1.73844974027888e+005	       1.06054757978576e+002       1.08779515072241e+002       
1.73869992567270e+005	       1.06054284050083e+002       1.08748104707462e+002       
1.73895014707144e+005	       1.06053808885751e+002       1.08716711356008e+002       
1.73920040448027e+005	       1.06053332488834e+002       1.08685335014817e+002       
1.73945069790438e+005	       1.06052854862583e+002       1.08653975680793e+002       
1.73970102734894e+005	       1.06052376010246e+002       1.08622633350817e+002       
1.73995139281915e+005	       1.06051895935065e+002       1.08591308021741e+002       
1.74020179432019e+005	       1.06051414640281e+002       1.08559999690388e+002       
1.74045223185724e+005	       1.06050932129130e+002       1.08528708353555e+002       
1.74070270543549e+005	       1.06050448404844e+002       1.08497434008013e+002       
1.74095321506013e+005	       1.06049963470652e+002       1.08466176650502e+002       
1.74120376073634e+005	       1.06049477329779e+002       1.08434936277738e+002       
1.74145434246931e+005	       1.06048989985446e+002       1.08403712886409e+002       
1.74170496026424e+005	       1.06048501440872e+002       1.08372506473176e+002       
1.74195561412630e+005	       1.06048011699270e+002       1.08341317034672e+002       
1.74220630406070e+005	       1.06047520763850e+002       1.08310144567505e+002       
1.74245703007262e+005	       1.06047028637820e+002       1.08278989068254e+002       
1.74270779216725e+005	       1.06046535324381e+002       1.08247850533474e+002       
1.74295859034979e+005	       1.06046040826733e+002       1.08216728959691e+002       
1.74320942462543e+005	       1.06045545148072e+002       1.08185624343406e+002       
1.74346029499937e+005	       1.06045048291589e+002       1.08154536681093e+002       
1.74371120147680e+005	       1.06044550260472e+002       1.08123465969198e+002       
1.74396214406291e+005	       1.06044051057905e+002       1.08092412204143e+002       
1.74421312276291e+005	       1.06043550687070e+002       1.08061375382324e+002       
1.74446413758199e+005	       1.06043049151142e+002       1.08030355500109e+002       
1.74471518852534e+005	       1.06042546453294e+002       1.07999352553840e+002       
1.74496627559817e+005	       1.06042042596697e+002       1.07968366539835e+002       
1.74521739880568e+005	       1.06041537584515e+002       1.07937397454385e+002       
1.74546855815306e+005	       1.06041031419911e+002       1.07906445293754e+002       
1.74571975364552e+005	       1.06040524106042e+002       1.07875510054182e+002       
1.74597098528826e+005	       1.06040015646064e+002       1.07844591731882e+002       
1.74622225308648e+005	       1.06039506043125e+002       1.07813690323042e+002       
1.74647355704539e+005	       1.06038995300374e+002       1.07782805823826e+002       
1.74672489717018e+005	       1.06038483420953e+002       1.07751938230369e+002       
1.74697627346607e+005	       1.06037970408002e+002       1.07721087538784e+002       
1.74722768593826e+005	       1.06037456264656e+002       1.07690253745157e+002       
1.74747913459195e+005	       1.06036940994047e+002       1.07659436845550e+002       
1.74773061943235e+005	       1.06036424599303e+002       1.07628636835999e+002       
1.74798214046468e+005	       1.06035907083548e+002       1.07597853712514e+002       
1.74823369769413e+005	       1.06035388449903e+002       1.07567087471081e+002       
1.74848529112592e+005	       1.06034868701484e+002       1.07536338107663e+002       
1.74873692076526e+005	       1.06034347841405e+002       1.07505605618196e+002       
1.74898858661735e+005	       1.06033825872774e+002       1.07474889998591e+002       
1.74924028868742e+005	       1.06033302798697e+002       1.07444191244735e+002       
1.74949202698067e+005	       1.06032778622275e+002       1.07413509352491e+002       
1.74974380150231e+005	       1.06032253346606e+002       1.07382844317696e+002       
1.74999561225756e+005	       1.06031726974785e+002       1.07352196136166e+002       
1.75024745925164e+005	       1.06031199509901e+002       1.07321564803688e+002       
1.75049934248975e+005	       1.06030670955040e+002       1.07290950316027e+002       
1.75075126197712e+005	       1.06030141313287e+002       1.07260352668926e+002       
1.75100321771896e+005	       1.06029610587718e+002       1.07229771858099e+002       
1.75125520972049e+005	       1.06029078781410e+002       1.07199207879241e+002       
1.75150723798693e+005	       1.06028545897433e+002       1.07168660728019e+002       
1.75175930252349e+005	       1.06028011938856e+002       1.07138130400079e+002       
1.75201140333540e+005	       1.06027476908741e+002       1.07107616891042e+002       
1.75226354042787e+005	       1.06026940810148e+002       1.07077120196504e+002       
1.75251571380613e+005	       1.06026403646134e+002       1.07046640312041e+002       
1.75276792347540e+005	       1.06025865419751e+002       1.07016177233201e+002       
1.75302016944090e+005	       1.06025326134046e+002       1.06985730955512e+002       
1.75327245170786e+005	       1.06024785792066e+002       1.06955301474477e+002       
1.75352477028150e+005	       1.06024244396849e+002       1.06924888785576e+002       
1.75377712516704e+005	       1.06023701951435e+002       1.06894492884265e+002       
1.75402951636972e+005	       1.06023158458854e+002       1.06864113765978e+002       
1.75428194389475e+005	       1.06022613922138e+002       1.06833751426126e+002       
1.75453440774736e+005	       1.06022068344311e+002       1.06803405860095e+002       
1.75478690793279e+005	       1.06021521728395e+002       1.06773077063250e+002       
1.75503944445626e+005	       1.06020974077408e+002       1.06742765030933e+002       
1.75529201732300e+005	       1.06020425394363e+002       1.06712469758462e+002       
1.75554462653824e+005	       1.06019875682272e+002       1.06682191241133e+002       
1.75579727210722e+005	       1.06019324944140e+002       1.06651929474221e+002       
1.75604995403515e+005	       1.06018773182971e+002       1.06621684452974e+002       
1.75630267232729e+005	       1.06018220401762e+002       1.06591456172623e+002       
1.75655542698885e+005	       1.06017666603508e+002       1.06561244628372e+002       
1.75680821802507e+005	       1.06017111791202e+002       1.06531049815405e+002       
1.75706104544120e+005	       1.06016555967829e+002       1.06500871728883e+002       
1.75731390924246e+005	       1.06015999136373e+002       1.06470710363946e+002       
1.75756680943409e+005	       1.06015441299814e+002       1.06440565715710e+002       
1.75781974602132e+005	       1.06014882461128e+002       1.06410437779270e+002       
1.75807271900940e+005	       1.06014322623286e+002       1.06380326549699e+002       
1.75832572840357e+005	       1.06013761789256e+002       1.06350232022048e+002       
1.75857877420906e+005	       1.06013199962003e+002       1.06320154191347e+002       
1.75883185643111e+005	       1.06012637144486e+002       1.06290093052602e+002       
1.75908497507496e+005	       1.06012073339663e+002       1.06260048600799e+002       
1.75933813014586e+005	       1.06011508550486e+002       1.06230020830903e+002       
1.75959132164905e+005	       1.06010942779904e+002       1.06200009737856e+002       
1.75984454958977e+005	       1.06010376030861e+002       1.06170015316579e+002       
1.76009781397326e+005	       1.06009808306299e+002       1.06140037561973e+002       
1.76035111480478e+005	       1.06009239609155e+002       1.06110076468915e+002       
1.76060445208955e+005	       1.06008669942362e+002       1.06080132032263e+002       
1.76085782583284e+005	       1.06008099308850e+002       1.06050204246852e+002       
1.76111123603989e+005	       1.06007527711545e+002       1.06020293107499e+002       
1.76136468271594e+005	       1.06006955153368e+002       1.05990398608997e+002       
1.76161816586624e+005	       1.06006381637238e+002       1.05960520746118e+002       
1.76187168549605e+005	       1.06005807166068e+002       1.05930659513616e+002       
1.76212524161061e+005	       1.06005231742770e+002       1.05900814906222e+002       
1.76237883421517e+005	       1.06004655370248e+002       1.05870986918645e+002       
1.76263246331498e+005	       1.06004078051406e+002       1.05841175545578e+002       
1.76288612891531e+005	       1.06003499789143e+002       1.05811380781688e+002       
1.76313983102139e+005	       1.06002920586353e+002       1.05781602621625e+002       
1.76339356963849e+005	       1.06002340445927e+002       1.05751841060017e+002       
1.76364734477185e+005	       1.06001759370753e+002       1.05722096091473e+002       
1.76390115642673e+005	       1.06001177363714e+002       1.05692367710580e+002       
1.76415500460840e+005	       1.06000594427688e+002       1.05662655911907e+002       
1.76440888932210e+005	       1.06000010565553e+002       1.05632960690000e+002       
1.76466281057309e+005	       1.05999425780178e+002       1.05603282039388e+002       
1.76491676836663e+005	       1.05998840074433e+002       1.05573619954577e+002       
1.76517076270799e+005	       1.05998253451181e+002       1.05543974430056e+002       
1.76542479360241e+005	       1.05997665913282e+002       1.05514345460292e+002       
1.76567886105516e+005	       1.05997077463592e+002       1.05484733039733e+002       
1.76593296507151e+005	       1.05996488104964e+002       1.05455137162808e+002       
1.76618710565671e+005	       1.05995897840246e+002       1.05425557823924e+002       
1.76644128281602e+005	       1.05995306672284e+002       1.05395995017472e+002       
1.76669549655471e+005	       1.05994714603917e+002       1.05366448737820e+002       
1.76694974687805e+005	       1.05994121637982e+002       1.05336918979319e+002       
1.76720403379129e+005	       1.05993527777313e+002       1.05307405736300e+002       
1.76745835729971e+005	       1.05992933024739e+002       1.05277909003073e+002       
1.76771271740857e+005	       1.05992337383085e+002       1.05248428773933e+002       
1.76796711412314e+005	       1.05991740855172e+002       1.05218965043150e+002       
1.76822154744869e+005	       1.05991143443819e+002       1.05189517804981e+002       
1.76847601739048e+005	       1.05990545151838e+002       1.05160087053659e+002       
1.76873052395378e+005	       1.05989945982040e+002       1.05130672783401e+002       
1.76898506714387e+005	       1.05989345937230e+002       1.05101274988404e+002       
1.76923964696602e+005	       1.05988745020211e+002       1.05071893662848e+002       
1.76949426342549e+005	       1.05988143233782e+002       1.05042528800890e+002       
1.76974891652757e+005	       1.05987540580735e+002       1.05013180396674e+002       
1.77000360627752e+005	       1.05986937063862e+002       1.04983848444321e+002       
1.77025833268061e+005	       1.05986332685950e+002       1.04954532937936e+002       
1.77051309574213e+005	       1.05985727449781e+002       1.04925233871603e+002       
1.77076789546735e+005	       1.05985121358134e+002       1.04895951239391e+002       
1.77102273186154e+005	       1.05984514413784e+002       1.04866685035349e+002       
1.77127760492998e+005	       1.05983906619502e+002       1.04837435253507e+002       
1.77153251467796e+005	       1.05983297978057e+002       1.04808201887877e+002       
1.77178746111074e+005	       1.05982688492210e+002       1.04778984932454e+002       
1.77204244423361e+005	       1.05982078164722e+002       1.04749784381216e+002       
1.77229746405185e+005	       1.05981466998348e+002       1.04720600228119e+002       
1.77255252057073e+005	       1.05980854995840e+002       1.04691432467106e+002       
1.77280761379555e+005	       1.05980242159947e+002       1.04662281092097e+002       
1.77306274373158e+005	       1.05979628493412e+002       1.04633146097000e+002       
1.77331791038411e+005	       1.05979013998976e+002       1.04604027475701e+002       
1.77357311375841e+005	       1.05978398679374e+002       1.04574925222070e+002       
1.77382835385979e+005	       1.05977782537340e+002       1.04545839329958e+002       
1.77408363069351e+005	       1.05977165575602e+002       1.04516769793202e+002       
1.77433894426487e+005	       1.05976547796885e+002       1.04487716605618e+002       
1.77459429457915e+005	       1.05975929203910e+002       1.04458679761006e+002       
1.77484968164165e+005	       1.05975309799394e+002       1.04429659253148e+002       
1.77510510545764e+005	       1.05974689586049e+002       1.04400655075812e+002       
1.77536056603243e+005	       1.05974068566587e+002       1.04371667222744e+002       
1.77561606337129e+005	       1.05973446743711e+002       1.04342695687676e+002       
1.77587159747952e+005	       1.05972824120124e+002       1.04313740464322e+002       
1.77612716836242e+005	       1.05972200698523e+002       1.04284801546380e+002       
1.77638277602527e+005	       1.05971576481603e+002       1.04255878927531e+002       
1.77663842047337e+005	       1.05970951472053e+002       1.04226972601437e+002       
1.77689410171201e+005	       1.05970325672559e+002       1.04198082561746e+002       
1.77714981974648e+005	       1.05969699085804e+002       1.04169208802088e+002       
1.77740557458209e+005	       1.05969071714467e+002       1.04140351316078e+002       
1.77766136622412e+005	       1.05968443561221e+002       1.04111510097311e+002       
1.77791719467788e+005	       1.05967814628738e+002       1.04082685139368e+002       
1.77817305994866e+005	       1.05967184919685e+002       1.04053876435815e+002       
1.77842896204176e+005	       1.05966554436724e+002       1.04025083980198e+002       
1.77868490096248e+005	       1.05965923182516e+002       1.03996307766049e+002       
1.77894087671612e+005	       1.05965291159714e+002       1.03967547786885e+002       
1.77919688930799e+005	       1.05964658370971e+002       1.03938804036203e+002       
1.77945293874337e+005	       1.05964024818935e+002       1.03910076507488e+002       
1.77970902502758e+005	       1.05963390506249e+002       1.03881365194206e+002       
1.77996514816591e+005	       1.05962755435553e+002       1.03852670089809e+002       
1.78022130816367e+005	       1.05962119609483e+002       1.03823991187732e+002       
1.78047750502618e+005	       1.05961483030672e+002       1.03795328481395e+002       
1.78073373875872e+005	       1.05960845701748e+002       1.03766681964201e+002       
1.78099000936660e+005	       1.05960207625335e+002       1.03738051629539e+002       
1.78124631685515e+005	       1.05959568804054e+002       1.03709437470780e+002       
1.78150266122965e+005	       1.05958929240523e+002       1.03680839481283e+002       
1.78175904249542e+005	       1.05958288937354e+002       1.03652257654388e+002       
1.78201546065778e+005	       1.05957647897156e+002       1.03623691983421e+002       
1.78227191572202e+005	       1.05957006122534e+002       1.03595142461693e+002       
1.78252840769346e+005	       1.05956363616091e+002       1.03566609082499e+002       
1.78278493657741e+005	       1.05955720380424e+002       1.03538091839120e+002       
1.78304150237918e+005	       1.05955076418126e+002       1.03509590724820e+002       
1.78329810510409e+005	       1.05954431731789e+002       1.03481105732849e+002       
1.78355474475745e+005	       1.05953786323997e+002       1.03452636856442e+002       
1.78381142134458e+005	       1.05953140197333e+002       1.03424184088818e+002       
1.78406813487078e+005	       1.05952493354376e+002       1.03395747423183e+002       
1.78432488534138e+005	       1.05951845797701e+002       1.03367326852726e+002       
1.78458167276169e+005	       1.05951197529878e+002       1.03338922370623e+002       
1.78483849713703e+005	       1.05950548553474e+002       1.03310533970034e+002       
1.78509535847272e+005	       1.05949898871052e+002       1.03282161644105e+002       
1.78535225677408e+005	       1.05949248485172e+002       1.03253805385966e+002       
1.78560919204642e+005	       1.05948597398390e+002       1.03225465188736e+002       
1.78586616429507e+005	       1.05947945613257e+002       1.03197141045515e+002       
1.78612317352535e+005	       1.05947293132321e+002       1.03168832949392e+002       
1.78638021974258e+005	       1.05946639958126e+002       1.03140540893440e+002       
1.78663730295209e+005	       1.05945986093212e+002       1.03112264870718e+002       
1.78689442315919e+005	       1.05945331540115e+002       1.03084004874270e+002       
1.78715158036921e+005	       1.05944676301370e+002       1.03055760897129e+002       
1.78740877458748e+005	       1.05944020379503e+002       1.03027532932309e+002       
1.78766600581933e+005	       1.05943363777040e+002       1.02999320972814e+002       
1.78792327407007e+005	       1.05942706496503e+002       1.02971125011633e+002       
1.78818057934505e+005	       1.05942048540408e+002       1.02942945041739e+002       
1.78843792164957e+005	       1.05941389911270e+002       1.02914781056094e+002       
1.78869530098899e+005	       1.05940730611597e+002       1.02886633047644e+002       
1.78895271736861e+005	       1.05940070643897e+002       1.02858501009323e+002       
1.78921017079379e+005	       1.05939410010670e+002       1.02830384934050e+002       
1.78946766126984e+005	       1.05938748714416e+002       1.02802284814732e+002       
1.78972518880209e+005	       1.05938086757629e+002       1.02774200644260e+002       
1.78998275339589e+005	       1.05937424142799e+002       1.02746132415514e+002       
1.79024035505657e+005	       1.05936760872414e+002       1.02718080121358e+002       
1.79049799378945e+005	       1.05936096948956e+002       1.02690043754645e+002       
1.79075566959988e+005	       1.05935432374906e+002       1.02662023308213e+002       
1.79101338249319e+005	       1.05934767152738e+002       1.02634018774889e+002       
1.79127113247471e+005	       1.05934101284924e+002       1.02606030147484e+002       
1.79152891954979e+005	       1.05933434773932e+002       1.02578057418797e+002       
1.79178674372377e+005	       1.05932767622227e+002       1.02550100581614e+002       
1.79204460500197e+005	       1.05932099832269e+002       1.02522159628709e+002       
1.79230250338975e+005	       1.05931431406514e+002       1.02494234552841e+002       
1.79256043889244e+005	       1.05930762347416e+002       1.02466325346758e+002       
1.79281841151538e+005	       1.05930092657422e+002       1.02438432003194e+002       
1.79307642126392e+005	       1.05929422338979e+002       1.02410554514871e+002       
1.79333446814340e+005	       1.05928751394528e+002       1.02382692874496e+002       
1.79359255215916e+005	       1.05928079826507e+002       1.02354847074767e+002       
1.79385067331655e+005	       1.05927407637349e+002       1.02327017108367e+002       
1.79410883162091e+005	       1.05926734829485e+002       1.02299202967967e+002       
1.79436702707758e+005	       1.05926061405341e+002       1.02271404646225e+002       
1.79462525969192e+005	       1.05925387367340e+002       1.02243622135788e+002       
1.79488352946928e+005	       1.05924712717900e+002       1.02215855429289e+002       
1.79514183641499e+005	       1.05924037459437e+002       1.02188104519350e+002       
1.79540018053441e+005	       1.05923361594362e+002       1.02160369398579e+002       
1.79565856183289e+005	       1.05922685125082e+002       1.02132650059574e+002       
1.79591698031578e+005	       1.05922008054002e+002       1.02104946494919e+002       
1.79617543598843e+005	       1.05921330383520e+002       1.02077258697187e+002       
1.79643392885619e+005	       1.05920652116035e+002       1.02049586658939e+002       
1.79669245892442e+005	       1.05919973253937e+002       1.02021930372724e+002       
1.79695102619847e+005	       1.05919293799617e+002       1.01994289831078e+002       
1.79720963068369e+005	       1.05918613755458e+002       1.01966665026526e+002       
1.79746827238545e+005	       1.05917933123843e+002       1.01939055951581e+002       
1.79772695130908e+005	       1.05917251907148e+002       1.01911462598745e+002       
1.79798566745996e+005	       1.05916570107747e+002       1.01883884960508e+002       
1.79824442084344e+005	       1.05915887728012e+002       1.01856323029347e+002       
1.79850321146487e+005	       1.05915204770307e+002       1.01828776797729e+002       
1.79876203932962e+005	       1.05914521236995e+002       1.01801246258109e+002       
1.79902090444305e+005	       1.05913837130436e+002       1.01773731402931e+002       
1.79927980681051e+005	       1.05913152452984e+002       1.01746232224626e+002       
1.79953874643737e+005	       1.05912467206990e+002       1.01718748715616e+002       
1.79979772332899e+005	       1.05911781394803e+002       1.01691280868310e+002       
1.80005673749073e+005	       1.05911095018767e+002       1.01663828675106e+002       
1.80031578892797e+005	       1.05910408081220e+002       1.01636392128392e+002       
1.80057487764605e+005	       1.05909720584501e+002       1.01608971220542e+002       
1.80083400365034e+005	       1.05909032530941e+002       1.01581565943923e+002       
1.80109316694622e+005	       1.05908343922870e+002       1.01554176290888e+002       
1.80135236753905e+005	       1.05907654762613e+002       1.01526802253780e+002       
1.80161160543420e+005	       1.05906965052491e+002       1.01499443824931e+002       
1.80187088063703e+005	       1.05906274794823e+002       1.01472100996662e+002       
1.80213019315291e+005	       1.05905583991923e+002       1.01444773761283e+002       
1.80238954298722e+005	       1.05904892646101e+002       1.01417462111095e+002       
1.80264893014532e+005	       1.05904200759664e+002       1.01390166038385e+002       
1.80290835463259e+005	       1.05903508334914e+002       1.01362885535433e+002       
1.80316781645440e+005	       1.05902815374152e+002       1.01335620594506e+002       
1.80342731561611e+005	       1.05902121879673e+002       1.01308371207862e+002       
1.80368685212311e+005	       1.05901427853769e+002       1.01281137367746e+002       
1.80394642598077e+005	       1.05900733298729e+002       1.01253919066396e+002       
1.80420603719447e+005	       1.05900038216836e+002       1.01226716296038e+002       
1.80446568576957e+005	       1.05899342610372e+002       1.01199529048886e+002       
1.80472537171146e+005	       1.05898646481614e+002       1.01172357317147e+002       
1.80498509502552e+005	       1.05897949832836e+002       1.01145201093016e+002       
1.80524485571711e+005	       1.05897252666307e+002       1.01118060368677e+002       
1.80550465379163e+005	       1.05896554984293e+002       1.01090935136306e+002       
1.80576448925446e+005	       1.05895856789058e+002       1.01063825388068e+002       
1.80602436211096e+005	       1.05895158082860e+002       1.01036731116117e+002       
1.80628427236653e+005	       1.05894458867954e+002       1.01009652312599e+002       
1.80654422002654e+005	       1.05893759146591e+002       1.00982588969648e+002       
1.80680420509639e+005	       1.05893058921020e+002       1.00955541079391e+002       
1.80706422758144e+005	       1.05892358193485e+002       1.00928508633942e+002       
1.80732428748710e+005	       1.05891656966225e+002       1.00901491625408e+002       
1.80758438481873e+005	       1.05890955241479e+002       1.00874490045884e+002       
1.80784451958174e+005	       1.05890253021479e+002       1.00847503887456e+002       
1.80810469178150e+005	       1.05889550308454e+002       1.00820533142203e+002       
1.80836490142340e+005	       1.05888847104631e+002       1.00793577802191e+002       
1.80862514851284e+005	       1.05888143412232e+002       1.00766637859479e+002       
1.80888543305519e+005	       1.05887439233476e+002       1.00739713306114e+002       
1.80914575505586e+005	       1.05886734570577e+002       1.00712804134136e+002       
1.80940611452023e+005	       1.05886029425746e+002       1.00685910335575e+002       
1.80966651145369e+005	       1.05885323801192e+002       1.00659031902452e+002       
1.80992694586164e+005	       1.05884617699119e+002       1.00632168826777e+002       
1.81018741774947e+005	       1.05883911121726e+002       1.00605321100554e+002       
1.81044792712256e+005	       1.05883204071212e+002       1.00578488715775e+002       
1.81070847398633e+005	       1.05882496549768e+002       1.00551671664424e+002       
1.81096905834616e+005	       1.05881788559584e+002       1.00524869938476e+002       
1.81122968020744e+005	       1.05881080102847e+002       1.00498083529898e+002       
1.81149033957558e+005	       1.05880371181738e+002       1.00471312430647e+002       
1.81175103645598e+005	       1.05879661798437e+002       1.00444556632670e+002       
1.81201177085402e+005	       1.05878951955118e+002       1.00417816127909e+002       
1.81227254277512e+005	       1.05878241653952e+002       1.00391090908292e+002       
1.81253335222467e+005	       1.05877530897109e+002       1.00364380965744e+002       
1.81279419920807e+005	       1.05876819686751e+002       1.00337686292176e+002       
1.81305508373072e+005	       1.05876108025040e+002       1.00311006879494e+002       
1.81331600579803e+005	       1.05875395914133e+002       1.00284342719594e+002       
1.81357696541539e+005	       1.05874683356183e+002       1.00257693804364e+002       
1.81383796258822e+005	       1.05873970353340e+002       1.00231060125683e+002       
1.81409899732192e+005	       1.05873256907750e+002       1.00204441675423e+002       
1.81436006962189e+005	       1.05872543021556e+002       1.00177838445445e+002       
1.81462117949354e+005	       1.05871828696897e+002       1.00151250427604e+002       
1.81488232694228e+005	       1.05871113935908e+002       1.00124677613746e+002       
1.81514351197351e+005	       1.05870398740722e+002       1.00098119995708e+002       
1.81540473459264e+005	       1.05869683113467e+002       1.00071577565321e+002       
1.81566599480509e+005	       1.05868967056268e+002       1.00045050314405e+002       
1.81592729261626e+005	       1.05868250571245e+002       1.00018538234775e+002       
1.81618862803156e+005	       1.05867533660517e+002       9.99920413182358e+001       
1.81645000105641e+005	       1.05866816326197e+002       9.99655595565843e+001       
1.81671141169621e+005	       1.05866098570397e+002       9.99390929416104e+001       
1.81697285995639e+005	       1.05865380395223e+002       9.99126414650958e+001       
1.81723434584235e+005	       1.05864661802778e+002       9.98862051188143e+001       
1.81749586935951e+005	       1.05863942795163e+002       9.98597838945318e+001       
1.81775743051328e+005	       1.05863223374473e+002       9.98333777840068e+001       
1.81801902930909e+005	       1.05862503542802e+002       9.98069867789898e+001       
1.81828066575234e+005	       1.05861783302238e+002       9.97806108712239e+001       
1.81854233984846e+005	       1.05861062654868e+002       9.97542500524444e+001       
1.81880405160287e+005	       1.05860341602773e+002       9.97279043143792e+001       
1.81906580102098e+005	       1.05859620148033e+002       9.97015736487487e+001       
1.81932758810822e+005	       1.05858898292721e+002       9.96752580472658e+001       
1.81958941287001e+005	       1.05858176038910e+002       9.96489575016359e+001       
1.81985127531176e+005	       1.05857453388668e+002       9.96226720035573e+001       
1.82011317543891e+005	       1.05856730344060e+002       9.95964015447208e+001       
1.82037511325686e+005	       1.05856006907145e+002       9.95701461168099e+001       
1.82063708877106e+005	       1.05855283079982e+002       9.95439057115011e+001       
1.82089910198692e+005	       1.05854558864625e+002       9.95176803204636e+001       
1.82116115290987e+005	       1.05853834263124e+002       9.94914699353594e+001       
1.82142324154534e+005	       1.05853109277526e+002       9.94652745478435e+001       
1.82168536789875e+005	       1.05852383909874e+002       9.94390941495639e+001       
1.82194753197553e+005	       1.05851658162208e+002       9.94129287321616e+001       
1.82220973378111e+005	       1.05850932036566e+002       9.93867782872706e+001       
1.82247197332092e+005	       1.05850205534979e+002       9.93606428065180e+001       
1.82273425060039e+005	       1.05849478659477e+002       9.93345222815241e+001       
1.82299656562495e+005	       1.05848751412086e+002       9.93084167039025e+001       
1.82325891840003e+005	       1.05848023794829e+002       9.92823260652597e+001       
1.82352130893107e+005	       1.05847295809724e+002       9.92562503571960e+001       
1.82378373722351e+005	       1.05846567458788e+002       9.92301895713044e+001       
1.82404620328276e+005	       1.05845838744031e+002       9.92041436991719e+001       
1.82430870711428e+005	       1.05845109667463e+002       9.91781127323785e+001       
1.82457124872349e+005	       1.05844380231089e+002       9.91520966624978e+001       
1.82483382811583e+005	       1.05843650436910e+002       9.91260954810968e+001       
1.82509644529674e+005	       1.05842920286925e+002       9.91001091797364e+001       
1.82535910027166e+005	       1.05842189783127e+002       9.90741377499706e+001       
1.82562179304602e+005	       1.05841458927509e+002       9.90481811833474e+001       
1.82588452362528e+005	       1.05840727722059e+002       9.90222394714083e+001       
1.82614729201486e+005	       1.05839996168760e+002       9.89963126056887e+001       
1.82641009822020e+005	       1.05839264269593e+002       9.89704005777176e+001       
1.82667294224676e+005	       1.05838532026536e+002       9.89445033790178e+001       
1.82693582409998e+005	       1.05837799441563e+002       9.89186210011062e+001       
1.82719874378529e+005	       1.05837066516644e+002       9.88927534354934e+001       
1.82746170130814e+005	       1.05836333253747e+002       9.88669006736839e+001       
1.82772469667398e+005	       1.05835599654836e+002       9.88410627071763e+001       
1.82798772988825e+005	       1.05834865721869e+002       9.88152395274633e+001       
1.82825080095640e+005	       1.05834131456805e+002       9.87894311260315e+001       
1.82851390988388e+005	       1.05833396861597e+002       9.87636374943616e+001       
1.82877705667614e+005	       1.05832661938195e+002       9.87378586239287e+001       
1.82904024133862e+005	       1.05831926688545e+002       9.87120945062019e+001       
1.82930346387678e+005	       1.05831191114590e+002       9.86863451326445e+001       
1.82956672429607e+005	       1.05830455218271e+002       9.86606104947143e+001       
1.82983002260193e+005	       1.05829719001524e+002       9.86348905838634e+001       
1.83009335879982e+005	       1.05828982466281e+002       9.86091853915379e+001       
1.83035673289520e+005	       1.05828245614472e+002       9.85834949091788e+001       
1.83062014489351e+005	       1.05827508448024e+002       9.85578191282214e+001       
1.83088359480022e+005	       1.05826770968859e+002       9.85321580400952e+001       
1.83114708262077e+005	       1.05826033178897e+002       9.85065116362247e+001       
1.83141060836063e+005	       1.05825295080053e+002       9.84808799080287e+001       
1.83167417202525e+005	       1.05824556674240e+002       9.84552628469206e+001       
1.83193777362009e+005	       1.05823817963368e+002       9.84296604443086e+001       
1.83220141315060e+005	       1.05823078949343e+002       9.84040726915956e+001       
1.83246509062226e+005	       1.05822339634066e+002       9.83784995801791e+001       
1.83272880604051e+005	       1.05821600019437e+002       9.83529411014514e+001       
