Freq.	V(out)
2.46334597132701e+005	2.69988378164163e+000     5.01571915249510e+000
2.46365872557394e+005	2.70033237752964e+000     5.01617112740325e+000
2.46397151952914e+005	2.70078105426592e+000     5.01662310291164e+000
2.46428435319765e+005	2.70122981185788e+000     5.01707507900586e+000
2.46459722658453e+005	2.70167865031291e+000     5.01752705567150e+000
2.46491013969480e+005	2.70212756963838e+000     5.01797903289412e+000
2.46522309253352e+005	2.70257656984168e+000     5.01843101065933e+000
2.46553608510573e+005	2.70302565093019e+000     5.01888298895268e+000
2.46584911741648e+005	2.70347481291129e+000     5.01933496775976e+000
2.46616218947080e+005	2.70392405579237e+000     5.01978694706612e+000
2.46647530127374e+005	2.70437337958078e+000     5.02023892685734e+000
2.46678845283036e+005	2.70482278428389e+000     5.02069090711896e+000
2.46710164414570e+005	2.70527226990909e+000     5.02114288783655e+000
2.46741487522480e+005	2.70572183646374e+000     5.02159486899566e+000
2.46772814607272e+005	2.70617148395518e+000     5.02204685058184e+000
2.46804145669450e+005	2.70662121239081e+000     5.02249883258062e+000
2.46835480709520e+005	2.70707102177794e+000     5.02295081497755e+000
2.46866819727986e+005	2.70752091212397e+000     5.02340279775816e+000
2.46898162725353e+005	2.70797088343623e+000     5.02385478090799e+000
2.46929509702128e+005	2.70842093572207e+000     5.02430676441255e+000
2.46960860658814e+005	2.70887106898885e+000     5.02475874825739e+000
2.46992215595917e+005	2.70932128324390e+000     5.02521073242801e+000
2.47023574513944e+005	2.70977157849457e+000     5.02566271690993e+000
2.47054937413398e+005	2.71022195474820e+000     5.02611470168866e+000
2.47086304294786e+005	2.71067241201213e+000     5.02656668674972e+000
2.47117675158613e+005	2.71112295029370e+000     5.02701867207861e+000
2.47149050005384e+005	2.71157356960022e+000     5.02747065766082e+000
2.47180428835606e+005	2.71202426993903e+000     5.02792264348185e+000
2.47211811649785e+005	2.71247505131747e+000     5.02837462952720e+000
2.47243198448425e+005	2.71292591374285e+000     5.02882661578235e+000
2.47274589232033e+005	2.71337685722250e+000     5.02927860223279e+000
2.47305984001115e+005	2.71382788176373e+000     5.02973058886399e+000
2.47337382756177e+005	2.71427898737387e+000     5.03018257566145e+000
2.47368785497725e+005	2.71473017406022e+000     5.03063456261063e+000
2.47400192226265e+005	2.71518144183010e+000     5.03108654969698e+000
2.47431602942303e+005	2.71563279069082e+000     5.03153853690599e+000
2.47463017646345e+005	2.71608422064967e+000     5.03199052422312e+000
2.47494436338899e+005	2.71653573171398e+000     5.03244251163381e+000
2.47525859020469e+005	2.71698732389103e+000     5.03289449912353e+000
2.47557285691564e+005	2.71743899718813e+000     5.03334648667771e+000
2.47588716352688e+005	2.71789075161257e+000     5.03379847428182e+000
2.47620151004349e+005	2.71834258717164e+000     5.03425046192129e+000
2.47651589647054e+005	2.71879450387264e+000     5.03470244958155e+000
2.47683032281309e+005	2.71924650172286e+000     5.03515443724804e+000
2.47714478907621e+005	2.71969858072957e+000     5.03560642490619e+000
2.47745929526497e+005	2.72015074090007e+000     5.03605841254143e+000
2.47777384138443e+005	2.72060298224162e+000     5.03651040013917e+000
2.47808842743967e+005	2.72105530476151e+000     5.03696238768484e+000
2.47840305343576e+005	2.72150770846702e+000     5.03741437516385e+000
2.47871771937776e+005	2.72196019336541e+000     5.03786636256160e+000
2.47903242527076e+005	2.72241275946396e+000     5.03831834986351e+000
2.47934717111982e+005	2.72286540676993e+000     5.03877033705498e+000
2.47966195693001e+005	2.72331813529059e+000     5.03922232412140e+000
2.47997678270641e+005	2.72377094503320e+000     5.03967431104817e+000
2.48029164845409e+005	2.72422383600501e+000     5.04012629782068e+000
2.48060655417814e+005	2.72467680821329e+000     5.04057828442432e+000
2.48092149988361e+005	2.72512986166529e+000     5.04103027084446e+000
2.48123648557560e+005	2.72558299636825e+000     5.04148225706649e+000
2.48155151125917e+005	2.72603621232944e+000     5.04193424307579e+000
2.48186657693940e+005	2.72648950955609e+000     5.04238622885771e+000
2.48218168262138e+005	2.72694288805545e+000     5.04283821439764e+000
2.48249682831017e+005	2.72739634783475e+000     5.04329019968093e+000
2.48281201401087e+005	2.72784988890124e+000     5.04374218469293e+000
2.48312723972855e+005	2.72830351126215e+000     5.04419416941902e+000
2.48344250546829e+005	2.72875721492472e+000     5.04464615384453e+000
2.48375781123517e+005	2.72921099989616e+000     5.04509813795482e+000
2.48407315703427e+005	2.72966486618372e+000     5.04555012173523e+000
2.48438854287068e+005	2.73011881379462e+000     5.04600210517108e+000
2.48470396874948e+005	2.73057284273607e+000     5.04645408824774e+000
2.48501943467575e+005	2.73102695301530e+000     5.04690607095052e+000
2.48533494065459e+005	2.73148114463953e+000     5.04735805326475e+000
2.48565048669106e+005	2.73193541761596e+000     5.04781003517576e+000
2.48596607279027e+005	2.73238977195182e+000     5.04826201666886e+000
2.48628169895729e+005	2.73284420765429e+000     5.04871399772938e+000
2.48659736519721e+005	2.73329872473061e+000     5.04916597834261e+000
2.48691307151513e+005	2.73375332318797e+000     5.04961795849388e+000
2.48722881791612e+005	2.73420800303357e+000     5.05006993816848e+000
2.48754460440528e+005	2.73466276427460e+000     5.05052191735172e+000
2.48786043098770e+005	2.73511760691826e+000     5.05097389602889e+000
2.48817629766847e+005	2.73557253097175e+000     5.05142587418528e+000
2.48849220445268e+005	2.73602753644226e+000     5.05187785180619e+000
2.48880815134542e+005	2.73648262333696e+000     5.05232982887689e+000
2.48912413835178e+005	2.73693779166306e+000     5.05278180538267e+000
2.48944016547686e+005	2.73739304142772e+000     5.05323378130880e+000
2.48975623272575e+005	2.73784837263814e+000     5.05368575664056e+000
2.49007234010354e+005	2.73830378530148e+000     5.05413773136322e+000
2.49038848761533e+005	2.73875927942492e+000     5.05458970546203e+000
2.49070467526622e+005	2.73921485501563e+000     5.05504167892227e+000
2.49102090306130e+005	2.73967051208078e+000     5.05549365172919e+000
2.49133717100566e+005	2.74012625062753e+000     5.05594562386804e+000
2.49165347910441e+005	2.74058207066306e+000     5.05639759532407e+000
2.49196982736264e+005	2.74103797219451e+000     5.05684956608252e+000
2.49228621578546e+005	2.74149395522906e+000     5.05730153612864e+000
2.49260264437796e+005	2.74195001977384e+000     5.05775350544767e+000
2.49291911314523e+005	2.74240616583602e+000     5.05820547402483e+000
2.49323562209239e+005	2.74286239342275e+000     5.05865744184537e+000
2.49355217122454e+005	2.74331870254116e+000     5.05910940889449e+000
2.49386876054677e+005	2.74377509319841e+000     5.05956137515744e+000
2.49418539006419e+005	2.74423156540165e+000     5.06001334061941e+000
2.49450205978189e+005	2.74468811915800e+000     5.06046530526564e+000
2.49481876970500e+005	2.74514475447460e+000     5.06091726908132e+000
2.49513551983860e+005	2.74560147135859e+000     5.06136923205166e+000
2.49545231018781e+005	2.74605826981710e+000     5.06182119416187e+000
2.49576914075774e+005	2.74651514985725e+000     5.06227315539715e+000
2.49608601155348e+005	2.74697211148617e+000     5.06272511574269e+000
2.49640292258014e+005	2.74742915471100e+000     5.06317707518367e+000
2.49671987384284e+005	2.74788627953882e+000     5.06362903370529e+000
2.49703686534668e+005	2.74834348597679e+000     5.06408099129273e+000
2.49735389709677e+005	2.74880077403200e+000     5.06453294793116e+000
2.49767096909822e+005	2.74925814371157e+000     5.06498490360576e+000
2.49798808135614e+005	2.74971559502260e+000     5.06543685830171e+000
2.49830523387564e+005	2.75017312797221e+000     5.06588881200417e+000
2.49862242666183e+005	2.75063074256749e+000     5.06634076469830e+000
2.49893965971984e+005	2.75108843881555e+000     5.06679271636926e+000
2.49925693305476e+005	2.75154621672349e+000     5.06724466700221e+000
2.49957424667171e+005	2.75200407629840e+000     5.06769661658230e+000
2.49989160057581e+005	2.75246201754737e+000     5.06814856509467e+000
2.50020899477217e+005	2.75292004047750e+000     5.06860051252447e+000
2.50052642926591e+005	2.75337814509586e+000     5.06905245885685e+000
2.50084390406215e+005	2.75383633140956e+000     5.06950440407692e+000
2.50116141916599e+005	2.75429459942566e+000     5.06995634816984e+000
2.50147897458256e+005	2.75475294915125e+000     5.07040829112071e+000
2.50179657031698e+005	2.75521138059340e+000     5.07086023291467e+000
2.50211420637437e+005	2.75566989375919e+000     5.07131217353685e+000
2.50243188275984e+005	2.75612848865568e+000     5.07176411297234e+000
2.50274959947852e+005	2.75658716528995e+000     5.07221605120628e+000
2.50306735653552e+005	2.75704592366906e+000     5.07266798822375e+000
2.50338515393597e+005	2.75750476380008e+000     5.07311992400988e+000
2.50370299168499e+005	2.75796368569005e+000     5.07357185854976e+000
2.50402086978770e+005	2.75842268934604e+000     5.07402379182848e+000
2.50433878824923e+005	2.75888177477512e+000     5.07447572383114e+000
2.50465674707469e+005	2.75934094198431e+000     5.07492765454283e+000
2.50497474626923e+005	2.75980019098068e+000     5.07537958394862e+000
2.50529278583795e+005	2.76025952177127e+000     5.07583151203362e+000
2.50561086578599e+005	2.76071893436313e+000     5.07628343878288e+000
2.50592898611847e+005	2.76117842876329e+000     5.07673536418148e+000
2.50624714684052e+005	2.76163800497878e+000     5.07718728821450e+000
2.50656534795727e+005	2.76209766301666e+000     5.07763921086700e+000
2.50688358947385e+005	2.76255740288394e+000     5.07809113212403e+000
2.50720187139538e+005	2.76301722458767e+000     5.07854305197066e+000
2.50752019372700e+005	2.76347712813485e+000     5.07899497039194e+000
2.50783855647384e+005	2.76393711353253e+000     5.07944688737292e+000
2.50815695964102e+005	2.76439718078772e+000     5.07989880289864e+000
2.50847540323368e+005	2.76485732990743e+000     5.08035071695415e+000
2.50879388725696e+005	2.76531756089869e+000     5.08080262952448e+000
2.50911241171598e+005	2.76577787376851e+000     5.08125454059468e+000
2.50943097661588e+005	2.76623826852389e+000     5.08170645014976e+000
2.50974958196179e+005	2.76669874517184e+000     5.08215835817476e+000
2.51006822775886e+005	2.76715930371936e+000     5.08261026465469e+000
2.51038691401221e+005	2.76761994417348e+000     5.08306216957458e+000
2.51070564072697e+005	2.76808066654116e+000     5.08351407291944e+000
2.51102440790830e+005	2.76854147082942e+000     5.08396597467428e+000
2.51134321556133e+005	2.76900235704525e+000     5.08441787482411e+000
2.51166206369119e+005	2.76946332519564e+000     5.08486977335392e+000
2.51198095230302e+005	2.76992437528756e+000     5.08532167024873e+000
2.51229988140196e+005	2.77038550732802e+000     5.08577356549352e+000
2.51261885099316e+005	2.77084672132399e+000     5.08622545907328e+000
2.51293786108176e+005	2.77130801728246e+000     5.08667735097301e+000
2.51325691167289e+005	2.77176939521038e+000     5.08712924117768e+000
2.51357600277170e+005	2.77223085511476e+000     5.08758112967227e+000
2.51389513438333e+005	2.77269239700254e+000     5.08803301644176e+000
2.51421430651293e+005	2.77315402088070e+000     5.08848490147112e+000
2.51453351916563e+005	2.77361572675620e+000     5.08893678474533e+000
2.51485277234659e+005	2.77407751463602e+000     5.08938866624933e+000
2.51517206606096e+005	2.77453938452710e+000     5.08984054596809e+000
2.51549140031386e+005	2.77500133643639e+000     5.09029242388657e+000
2.51581077511046e+005	2.77546337037088e+000     5.09074429998972e+000
2.51613019045591e+005	2.77592548633749e+000     5.09119617426250e+000
2.51644964635534e+005	2.77638768434317e+000     5.09164804668982e+000
2.51676914281391e+005	2.77684996439488e+000     5.09209991725665e+000
2.51708867983676e+005	2.77731232649955e+000     5.09255178594793e+000
2.51740825742906e+005	2.77777477066413e+000     5.09300365274857e+000
2.51772787559594e+005	2.77823729689554e+000     5.09345551764351e+000
2.51804753434257e+005	2.77869990520073e+000     5.09390738061767e+000
2.51836723367408e+005	2.77916259558663e+000     5.09435924165598e+000
2.51868697359564e+005	2.77962536806016e+000     5.09481110074335e+000
2.51900675411240e+005	2.78008822262826e+000     5.09526295786469e+000
2.51932657522951e+005	2.78055115929783e+000     5.09571481300491e+000
2.51964643695213e+005	2.78101417807581e+000     5.09616666614893e+000
2.51996633928541e+005	2.78147727896912e+000     5.09661851728163e+000
2.52028628223451e+005	2.78194046198465e+000     5.09707036638792e+000
2.52060626580459e+005	2.78240372712933e+000     5.09752221345268e+000
2.52092629000079e+005	2.78286707441007e+000     5.09797405846082e+000
2.52124635482829e+005	2.78333050383376e+000     5.09842590139722e+000
2.52156646029224e+005	2.78379401540732e+000     5.09887774224674e+000
2.52188660639780e+005	2.78425760913764e+000     5.09932958099429e+000
2.52220679315012e+005	2.78472128503163e+000     5.09978141762472e+000
2.52252702055438e+005	2.78518504309617e+000     5.10023325212291e+000
2.52284728861572e+005	2.78564888333815e+000     5.10068508447373e+000
2.52316759733932e+005	2.78611280576447e+000     5.10113691466202e+000
2.52348794673034e+005	2.78657681038201e+000     5.10158874267267e+000
2.52380833679393e+005	2.78704089719766e+000     5.10204056849051e+000
2.52412876753526e+005	2.78750506621828e+000     5.10249239210040e+000
2.52444923895951e+005	2.78796931745077e+000     5.10294421348719e+000
2.52476975107182e+005	2.78843365090199e+000     5.10339603263572e+000
2.52509030387737e+005	2.78889806657882e+000     5.10384784953083e+000
2.52541089738133e+005	2.78936256448813e+000     5.10429966415734e+000
2.52573153158886e+005	2.78982714463677e+000     5.10475147650011e+000
2.52605220650513e+005	2.79029180703162e+000     5.10520328654393e+000
2.52637292213530e+005	2.79075655167953e+000     5.10565509427366e+000
2.52669367848456e+005	2.79122137858736e+000     5.10610689967410e+000
2.52701447555806e+005	2.79168628776197e+000     5.10655870273007e+000
2.52733531336098e+005	2.79215127921021e+000     5.10701050342637e+000
2.52765619189849e+005	2.79261635293891e+000     5.10746230174783e+000
2.52797711117576e+005	2.79308150895494e+000     5.10791409767923e+000
2.52829807119796e+005	2.79354674726513e+000     5.10836589120538e+000
2.52861907197027e+005	2.79401206787633e+000     5.10881768231108e+000
2.52894011349786e+005	2.79447747079536e+000     5.10926947098112e+000
2.52926119578590e+005	2.79494295602907e+000     5.10972125720029e+000
2.52958231883957e+005	2.79540852358428e+000     5.11017304095336e+000
2.52990348266405e+005	2.79587417346782e+000     5.11062482222514e+000
2.53022468726451e+005	2.79633990568653e+000     5.11107660100037e+000
2.53054593264613e+005	2.79680572024721e+000     5.11152837726385e+000
2.53086721881408e+005	2.79727161715668e+000     5.11198015100034e+000
2.53118854577355e+005	2.79773759642179e+000     5.11243192219459e+000
2.53150991352971e+005	2.79820365804932e+000     5.11288369083139e+000
2.53183132208775e+005	2.79866980204609e+000     5.11333545689547e+000
2.53215277145284e+005	2.79913602841891e+000     5.11378722037160e+000
2.53247426163017e+005	2.79960233717459e+000     5.11423898124452e+000
2.53279579262491e+005	2.80006872831992e+000     5.11469073949899e+000
2.53311736444225e+005	2.80053520186171e+000     5.11514249511973e+000
2.53343897708737e+005	2.80100175780675e+000     5.11559424809148e+000
2.53376063056546e+005	2.80146839616184e+000     5.11604599839899e+000
2.53408232488169e+005	2.80193511693376e+000     5.11649774602698e+000
2.53440406004126e+005	2.80240192012931e+000     5.11694949096018e+000
2.53472583604936e+005	2.80286880575526e+000     5.11740123318331e+000
2.53504765291115e+005	2.80333577381841e+000     5.11785297268108e+000
2.53536951063184e+005	2.80380282432552e+000     5.11830470943822e+000
2.53569140921662e+005	2.80426995728337e+000     5.11875644343942e+000
2.53601334867066e+005	2.80473717269875e+000     5.11920817466940e+000
2.53633532899916e+005	2.80520447057841e+000     5.11965990311286e+000
2.53665735020730e+005	2.80567185092914e+000     5.12011162875450e+000
2.53697941230029e+005	2.80613931375767e+000     5.12056335157901e+000
2.53730151528330e+005	2.80660685907078e+000     5.12101507157109e+000
2.53762365916153e+005	2.80707448687524e+000     5.12146678871541e+000
2.53794584394018e+005	2.80754219717779e+000     5.12191850299668e+000
2.53826806962443e+005	2.80800998998519e+000     5.12237021439955e+000
2.53859033621948e+005	2.80847786530418e+000     5.12282192290871e+000
2.53891264373052e+005	2.80894582314151e+000     5.12327362850883e+000
2.53923499216275e+005	2.80941386350394e+000     5.12372533118458e+000
2.53955738152137e+005	2.80988198639819e+000     5.12417703092061e+000
2.53987981181156e+005	2.81035019183100e+000     5.12462872770160e+000
2.54020228303853e+005	2.81081847980912e+000     5.12508042151219e+000
2.54052479520747e+005	2.81128685033925e+000     5.12553211233704e+000
2.54084734832358e+005	2.81175530342816e+000     5.12598380016080e+000
2.54116994239207e+005	2.81222383908255e+000     5.12643548496810e+000
2.54149257741812e+005	2.81269245730915e+000     5.12688716674359e+000
2.54181525340695e+005	2.81316115811468e+000     5.12733884547192e+000
2.54213797036375e+005	2.81362994150585e+000     5.12779052113769e+000
2.54246072829371e+005	2.81409880748939e+000     5.12824219372556e+000
2.54278352720206e+005	2.81456775607199e+000     5.12869386322014e+000
2.54310636709397e+005	2.81503678726038e+000     5.12914552960605e+000
2.54342924797467e+005	2.81550590106125e+000     5.12959719286791e+000
2.54375216984936e+005	2.81597509748131e+000     5.13004885299033e+000
2.54407513272323e+005	2.81644437652726e+000     5.13050050995793e+000
2.54439813660150e+005	2.81691373820578e+000     5.13095216375530e+000
2.54472118148937e+005	2.81738318252359e+000     5.13140381436704e+000
2.54504426739205e+005	2.81785270948736e+000     5.13185546177777e+000
2.54536739431474e+005	2.81832231910379e+000     5.13230710597206e+000
2.54569056226265e+005	2.81879201137956e+000     5.13275874693452e+000
2.54601377124100e+005	2.81926178632134e+000     5.13321038464972e+000
2.54633702125498e+005	2.81973164393582e+000     5.13366201910224e+000
2.54666031230982e+005	2.82020158422968e+000     5.13411365027668e+000
2.54698364441072e+005	2.82067160720958e+000     5.13456527815758e+000
2.54730701756289e+005	2.82114171288221e+000     5.13501690272954e+000
2.54763043177155e+005	2.82161190125421e+000     5.13546852397712e+000
2.54795388704190e+005	2.82208217233227e+000     5.13592014188487e+000
2.54827738337917e+005	2.82255252612302e+000     5.13637175643736e+000
2.54860092078856e+005	2.82302296263314e+000     5.13682336761914e+000
2.54892449927529e+005	2.82349348186929e+000     5.13727497541476e+000
2.54924811884457e+005	2.82396408383810e+000     5.13772657980877e+000
2.54957177950163e+005	2.82443476854623e+000     5.13817818078572e+000
2.54989548125167e+005	2.82490553600033e+000     5.13862977833013e+000
2.55021922409992e+005	2.82537638620704e+000     5.13908137242656e+000
2.55054300805159e+005	2.82584731917299e+000     5.13953296305953e+000
2.55086683311190e+005	2.82631833490483e+000     5.13998455021355e+000
2.55119069928607e+005	2.82678943340918e+000     5.14043613387317e+000
2.55151460657932e+005	2.82726061469268e+000     5.14088771402290e+000
2.55183855499688e+005	2.82773187876196e+000     5.14133929064726e+000
2.55216254454395e+005	2.82820322562364e+000     5.14179086373075e+000
2.55248657522577e+005	2.82867465528434e+000     5.14224243325789e+000
2.55281064704756e+005	2.82914616775069e+000     5.14269399921319e+000
2.55313476001454e+005	2.82961776302928e+000     5.14314556158113e+000
2.55345891413193e+005	2.83008944112676e+000     5.14359712034621e+000
2.55378310940496e+005	2.83056120204970e+000     5.14404867549295e+000
2.55410734583885e+005	2.83103304580473e+000     5.14450022700580e+000
2.55443162343884e+005	2.83150497239845e+000     5.14495177486928e+000
2.55475594221014e+005	2.83197698183746e+000     5.14540331906784e+000
2.55508030215798e+005	2.83244907412835e+000     5.14585485958599e+000
2.55540470328760e+005	2.83292124927773e+000     5.14630639640817e+000
2.55572914560422e+005	2.83339350729218e+000     5.14675792951887e+000
2.55605362911306e+005	2.83386584817829e+000     5.14720945890255e+000
2.55637815381937e+005	2.83433827194265e+000     5.14766098454368e+000
2.55670271972836e+005	2.83481077859183e+000     5.14811250642670e+000
2.55702732684528e+005	2.83528336813242e+000     5.14856402453608e+000
2.55735197517535e+005	2.83575604057099e+000     5.14901553885626e+000
2.55767666472380e+005	2.83622879591412e+000     5.14946704937169e+000
2.55800139549588e+005	2.83670163416838e+000     5.14991855606682e+000
2.55832616749680e+005	2.83717455534033e+000     5.15037005892608e+000
2.55865098073182e+005	2.83764755943654e+000     5.15082155793389e+000
2.55897583520615e+005	2.83812064646357e+000     5.15127305307471e+000
2.55930073092504e+005	2.83859381642798e+000     5.15172454433296e+000
2.55962566789373e+005	2.83906706933631e+000     5.15217603169304e+000
2.55995064611745e+005	2.83954040519513e+000     5.15262751513940e+000
2.56027566560145e+005	2.84001382401099e+000     5.15307899465643e+000
2.56060072635094e+005	2.84048732579042e+000     5.15353047022855e+000
2.56092582837119e+005	2.84096091053998e+000     5.15398194184018e+000
2.56125097166743e+005	2.84143457826620e+000     5.15443340947571e+000
2.56157615624489e+005	2.84190832897561e+000     5.15488487311954e+000
2.56190138210882e+005	2.84238216267475e+000     5.15533633275607e+000
2.56222664926446e+005	2.84285607937016e+000     5.15578778836969e+000
2.56255195771706e+005	2.84333007906835e+000     5.15623923994478e+000
2.56287730747185e+005	2.84380416177586e+000     5.15669068746574e+000
2.56320269853408e+005	2.84427832749920e+000     5.15714213091695e+000
2.56352813090900e+005	2.84475257624489e+000     5.15759357028277e+000
2.56385360460185e+005	2.84522690801946e+000     5.15804500554759e+000
2.56417911961788e+005	2.84570132282940e+000     5.15849643669577e+000
2.56450467596233e+005	2.84617582068124e+000     5.15894786371167e+000
2.56483027364044e+005	2.84665040158146e+000     5.15939928657966e+000
2.56515591265748e+005	2.84712506553659e+000     5.15985070528409e+000
2.56548159301868e+005	2.84759981255310e+000     5.16030211980933e+000
2.56580731472930e+005	2.84807464263752e+000     5.16075353013971e+000
2.56613307779458e+005	2.84854955579633e+000     5.16120493625958e+000
2.56645888221978e+005	2.84902455203601e+000     5.16165633815329e+000
2.56678472801015e+005	2.84949963136306e+000     5.16210773580517e+000
2.56711061517093e+005	2.84997479378396e+000     5.16255912919955e+000
2.56743654370739e+005	2.85045003930519e+000     5.16301051832077e+000
2.56776251362477e+005	2.85092536793323e+000     5.16346190315316e+000
2.56808852492833e+005	2.85140077967455e+000     5.16391328368103e+000
2.56841457762332e+005	2.85187627453563e+000     5.16436465988870e+000
2.56874067171501e+005	2.85235185252293e+000     5.16481603176049e+000
2.56906680720863e+005	2.85282751364293e+000     5.16526739928071e+000
2.56939298410946e+005	2.85330325790208e+000     5.16571876243367e+000
2.56971920242274e+005	2.85377908530685e+000     5.16617012120367e+000
2.57004546215374e+005	2.85425499586368e+000     5.16662147557500e+000
2.57037176330771e+005	2.85473098957904e+000     5.16707282553197e+000
2.57069810588992e+005	2.85520706645937e+000     5.16752417105886e+000
2.57102448990562e+005	2.85568322651112e+000     5.16797551213996e+000
2.57135091536007e+005	2.85615946974073e+000     5.16842684875956e+000
2.57167738225854e+005	2.85663579615465e+000     5.16887818090194e+000
2.57200389060628e+005	2.85711220575932e+000     5.16932950855137e+000
2.57233044040857e+005	2.85758869856116e+000     5.16978083169213e+000
2.57265703167065e+005	2.85806527456662e+000     5.17023215030847e+000
2.57298366439781e+005	2.85854193378210e+000     5.17068346438467e+000
2.57331033859529e+005	2.85901867621406e+000     5.17113477390500e+000
2.57363705426837e+005	2.85949550186890e+000     5.17158607885370e+000
2.57396381142231e+005	2.85997241075304e+000     5.17203737921502e+000
2.57429061006238e+005	2.86044940287291e+000     5.17248867497322e+000
2.57461745019385e+005	2.86092647823491e+000     5.17293996611255e+000
2.57494433182198e+005	2.86140363684545e+000     5.17339125261723e+000
2.57527125495204e+005	2.86188087871095e+000     5.17384253447152e+000
2.57559821958931e+005	2.86235820383779e+000     5.17429381165964e+000
2.57592522573904e+005	2.86283561223240e+000     5.17474508416582e+000
2.57625227340652e+005	2.86331310390114e+000     5.17519635197430e+000
2.57657936259701e+005	2.86379067885044e+000     5.17564761506928e+000
2.57690649331578e+005	2.86426833708667e+000     5.17609887343500e+000
2.57723366556812e+005	2.86474607861622e+000     5.17655012705566e+000
2.57756087935928e+005	2.86522390344549e+000     5.17700137591548e+000
2.57788813469455e+005	2.86570181158084e+000     5.17745261999866e+000
2.57821543157919e+005	2.86617980302866e+000     5.17790385928940e+000
2.57854277001849e+005	2.86665787779533e+000     5.17835509377190e+000
2.57887015001773e+005	2.86713603588721e+000     5.17880632343036e+000
2.57919757158216e+005	2.86761427731067e+000     5.17925754824897e+000
2.57952503471709e+005	2.86809260207209e+000     5.17970876821192e+000
2.57985253942777e+005	2.86857101017781e+000     5.18015998330339e+000
2.58018008571950e+005	2.86904950163421e+000     5.18061119350756e+000
2.58050767359754e+005	2.86952807644763e+000     5.18106239880860e+000
2.58083530306719e+005	2.87000673462444e+000     5.18151359919069e+000
2.58116297413372e+005	2.87048547617098e+000     5.18196479463799e+000
2.58149068680240e+005	2.87096430109359e+000     5.18241598513468e+000
2.58181844107854e+005	2.87144320939863e+000     5.18286717066491e+000
2.58214623696739e+005	2.87192220109243e+000     5.18331835121283e+000
2.58247407447426e+005	2.87240127618133e+000     5.18376952676260e+000
2.58280195360442e+005	2.87288043467166e+000     5.18422069729837e+000
2.58312987436316e+005	2.87335967656976e+000     5.18467186280429e+000
2.58345783675577e+005	2.87383900188195e+000     5.18512302326448e+000
2.58378584078752e+005	2.87431841061455e+000     5.18557417866310e+000
2.58411388646371e+005	2.87479790277390e+000     5.18602532898427e+000
2.58444197378962e+005	2.87527747836630e+000     5.18647647421213e+000
2.58477010277054e+005	2.87575713739807e+000     5.18692761433080e+000
2.58509827341177e+005	2.87623687987552e+000     5.18737874932440e+000
2.58542648571858e+005	2.87671670580497e+000     5.18782987917705e+000
2.58575473969627e+005	2.87719661519271e+000     5.18828100387287e+000
2.58608303535013e+005	2.87767660804505e+000     5.18873212339595e+000
2.58641137268546e+005	2.87815668436829e+000     5.18918323773043e+000
2.58673975170754e+005	2.87863684416872e+000     5.18963434686038e+000
2.58706817242166e+005	2.87911708745265e+000     5.19008545076992e+000
2.58739663483312e+005	2.87959741422635e+000     5.19053654944314e+000
2.58772513894722e+005	2.88007782449611e+000     5.19098764286412e+000
2.58805368476924e+005	2.88055831826822e+000     5.19143873101696e+000
2.58838227230449e+005	2.88103889554895e+000     5.19188981388574e+000
2.58871090155826e+005	2.88151955634459e+000     5.19234089145454e+000
2.58903957253584e+005	2.88200030066141e+000     5.19279196370743e+000
2.58936828524254e+005	2.88248112850567e+000     5.19324303062849e+000
2.58969703968365e+005	2.88296203988364e+000     5.19369409220179e+000
2.59002583586447e+005	2.88344303480159e+000     5.19414514841138e+000
2.59035467379030e+005	2.88392411326579e+000     5.19459619924134e+000
2.59068355346644e+005	2.88440527528247e+000     5.19504724467571e+000
2.59101247489819e+005	2.88488652085791e+000     5.19549828469855e+000
2.59134143809085e+005	2.88536784999835e+000     5.19594931929390e+000
2.59167044304973e+005	2.88584926271004e+000     5.19640034844582e+000
2.59199948978012e+005	2.88633075899922e+000     5.19685137213834e+000
2.59232857828733e+005	2.88681233887214e+000     5.19730239035551e+000
2.59265770857667e+005	2.88729400233503e+000     5.19775340308134e+000
2.59298688065344e+005	2.88777574939413e+000     5.19820441029989e+000
2.59331609452294e+005	2.88825758005567e+000     5.19865541199516e+000
2.59364535019049e+005	2.88873949432588e+000     5.19910640815118e+000
2.59397464766138e+005	2.88922149221097e+000     5.19955739875198e+000
2.59430398694093e+005	2.88970357371719e+000     5.20000838378156e+000
2.59463336803444e+005	2.89018573885074e+000     5.20045936322393e+000
2.59496279094722e+005	2.89066798761785e+000     5.20091033706310e+000
2.59529225568458e+005	2.89115032002471e+000     5.20136130528308e+000
2.59562176225184e+005	2.89163273607755e+000     5.20181226786787e+000
2.59595131065430e+005	2.89211523578256e+000     5.20226322480145e+000
2.59628090089727e+005	2.89259781914595e+000     5.20271417606782e+000
2.59661053298607e+005	2.89308048617393e+000     5.20316512165097e+000
2.59694020692601e+005	2.89356323687268e+000     5.20361606153488e+000
2.59726992272240e+005	2.89404607124840e+000     5.20406699570353e+000
2.59759968038056e+005	2.89452898930728e+000     5.20451792414089e+000
2.59792947990580e+005	2.89501199105549e+000     5.20496884683095e+000
2.59825932130344e+005	2.89549507649924e+000     5.20541976375766e+000
2.59858920457880e+005	2.89597824564470e+000     5.20587067490500e+000
2.59891912973718e+005	2.89646149849804e+000     5.20632158025691e+000
